article_id,entreprise,prompt_version,statut,note_llm,justification,longueur_caracteres,longueur_mots,texte_extrait
2736,SAINT-GOBAIN,v7,ok,0,"Le cours de l'action Saint-Gobain a décroché de 3,7% après la publication de ses résultats trimestriels, indiquant une réaction négative du marché malgré une hausse du chiffre d'affaires en monnaies locales.",7579,1228,"(Zonebourse.com) - La  Bourse de Paris  ne réagit pas aux gains de  Wall Street , le CAC termine la semaine sur un repli de -0,5% (-1,2% hebdo) mais le mois d'octobre reste positif (+2%) et on retiend..."
2729,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a publié un chiffre d'affaires en hausse de +1,3% en monnaies locales au troisième trimestre, ce qui est un fait concret positif.",5484,883,"(Zonebourse.com) - La  Bourse de Paris  conclut cette dernière séance de la semaine sur un repli de 0,44%, à 8121 points, pénalisée par  Axa  (-4,3%),  Edenred  (-4%) ou encore  Saint-Gobain  (-3,6%)...."
2374,SAINT-GOBAIN,v7,ok,1,"L'article mentionne uniquement la variation du cours de l'action Saint-Gobain (+2%) dans le cadre d'un mouvement de marché général, sans fait concret positif ou négatif spécifique à l'entreprise (résultats, contrat, etc.).",8326,1269,"CAC 40: gain modeste, l'apaisement des tensions entre Washington et Pékin rassure Fermeture  (Zonebourse.com) - Après s'être arrogé jusqu'à près de 1% en tout début de séance, frôlant ainsi les 8000 p..."
285,SAINT-GOBAIN,v7,ok,1,"Saint-Gobain est entré en négociations exclusives pour la cession de SFIC Belgique. Cette information est un fait concret mais son impact financier (positif ou négatif) n'est pas précisé dans l'article, ne permettant pas de la classer comme une bonne ou mauvaise nouvelle.",4462,679,"CAC 40 : vers une poursuite de la dynamique favorable Pré-ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC 40 devrait poursuivre sur sa ..."
284,SAINT-GOBAIN,v7,ok,1,"L'article mentionne que Saint-Gobain est entré en négociations exclusives pour la cession d'une filiale. Il s'agit d'un fait concret, mais sans information supplémentaire sur les raisons ou les implications financières, il ne peut être classé comme une bonne ou une mauvaise nouvelle selon les règles strictes définies (hausse/baisse de résultat, contrat gagné/perte, etc.).",4858,759,"Le CAC40 poursuit sur sa lancée vers 8050Pts Ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC40 poursuit sur sa lancée, avec un gain de ..."
281,SAINT-GOBAIN,v7,ok,1,"L'article mentionne que Saint-Gobain est entré en négociations exclusives pour la cession d'une filiale. Il s'agit d'un fait concret concernant l'activité de l'entreprise, mais l'information n'est pas qualifiée comme étant explicitement une bonne ou une mauvaise nouvelle selon les critères définis (pas de hausse/baisse de résultat, pas de contrat gagné/perdu, pas d'amende, etc.).",5624,875,"CAC40 : feu d'artifice planétaire de records absolus, taux et $ figés Pré-clôture  (Zonebourse.com) - Le CAC40 aligne une 5ème séance de hausse, avec un gain de 1,2% vers 8062, encouragé par la vigueu..."
280,SAINT-GOBAIN,v7,ok,1,"L'article mentionne que Saint-Gobain est entré en négociations exclusives pour la cession de SFIC Belgique. Il s'agit d'un fait concret concernant l'activité de l'entreprise, mais l'information ne contient pas d'éléments permettant de juger si cette cession est une bonne ou une mauvaise nouvelle financièrement pour Saint-Gobain (pas de mention de gain, de perte, de stratégie claire ou d'impact sur les résultats). Le sentiment est donc neutre.",6795,1102,"CAC40 : pluie de records absolus en Europe, le pétrole continue de s'enfoncer Pré-clôture  (Zonebourse.com) - Le CAC40 aligne réduit un peu ses gains, mais engrange encore +1% vers 8.050Pts, le CAC40 ..."
279,SAINT-GOBAIN,v7,ok,1,"L'article mentionne que Saint-Gobain est entré en négociations exclusives pour la cession d'une filiale. Bien que ce soit un fait concret, l'information ne précise pas si cette cession est une bonne ou une mauvaise nouvelle financièrement pour l'entreprise, ne permettant pas de la classer comme positive ou négative selon les critères définis.",6887,1065,"CAC 40: franchit allégrement les 8000 points, tracté par Stellantis Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance en nette hausse avec un gain de 1,13% à 8056 points, tirée par St..."
276,SAINT-GOBAIN,v7,ok,1,"L'article mentionne la cession d'une enseigne de distribution au Brésil par Saint-Gobain. Cette information est un fait concret mais n'est pas explicitement présentée comme une bonne ou une mauvaise nouvelle pour l'entreprise, ne permettant pas de la classer comme positive ou négative selon les critères définis.",6630,1025,"CAC40: confirme son rebond après de nombreuses statistiques Ouverture  (Zonebourse.com) - Le CAC40 débute la séance en hausse de 0,3% vers 8080 alors que les investisseurs continuent de faire fi de la..."
127,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a inauguré une usine zéro carbone en Amérique du Nord, la plus grande au monde à fonctionner uniquement à l'électricité renouvelable. Cette modernisation a accru la capacité de 40%, réduit la consommation énergétique de 30% et les émissions de CO2, et a triplé la croissance en 3 ans.",1037,160,"(Zonebourse.com) -  Saint-Gobain  annonce l'inauguration de son usine CertainTeed de plaques de plâtre à Sainte-Catherine, près de Montréal. Ce site devient la première usine zéro carbone (scope 1 et ..."
125,SAINT-GOBAIN,v7,ok,2,"Saint-Gobain a inauguré une usine de plaques de plâtre zéro carbone en Amérique du Nord, augmentant sa capacité de production de 40% et réduisant sa consommation énergétique de 30% et ses émissions de CO2 de 44 000 tonnes par an.",1582,244,"(AOF) -  Saint-Gobain  a inauguré son usine CertainTeed de plaques de plâtre située à Sainte-Catherine, près de Montréal au Canada, qui est désormais entièrement électrifiée et alimentée par de l’hydr..."
28879,VIRBAC,v7,ok,2,"Virbac avance de plus de 2% dans le sillage de sa publication annuelle, ce qui constitue un fait concret positif.",5187,885,"L'Europe boursière tient le cap avant la Fed Ouverture  (Zonebourse.com) - Les principaux indices européens tiennent bon ce mercredi matin, soutenus par l'accalmie relative observée sur le front du pé..."
28875,VIRBAC,v7,ok,2,"Virbac a dévoilé des résultats annuels et des objectifs 2026 appréciés par les investisseurs, ce qui constitue un fait concret positif.",10630,1709,"Séance en deux temps en Europe Fermeture  (Zonebourse.com) - D'abord dans le vert, les places européennes se dirigeaient pour la plupart vers une troisième séance consécutive de hausse, mais les inqui..."
18241,VIRBAC,v7,ok,2,"Virbac a dévoilé son chiffre d'affaires du 4e trimestre et de l'année 2025, des données appréciées par plusieurs analystes, ce qui est un fait concret positif.",6611,996,"Les tensions euro-américaines plombent encore les Bourses Ouverture  (Zonebourse.com) - La morosité continue de régner à Paris et sur les autres places du vieux continent, alors que les tensions entre..."
18204,VIRBAC,v7,ok,2,VIRBAC a enregistré une croissance organique de son chiffre d'affaires supérieure à ses attentes et a présenté des perspectives rassurantes.,3227,504,"(Agefi-Dow Jones)--Les Bourses européennes ont aligné une nouvelle séance de baisse mardi, alors que les tensions commerciales et géopolitiques s'accroissent entre les Etats-Unis et l'Europe.   L'indi..."
18019,VIRBAC,v7,ok,2,"L'article mentionne une croissance des revenus de 7,9% pour l'exercice 2025 et des perspectives de croissance du chiffre d'affaires de 5,5% à 7,5% pour 2026, ainsi qu'un ratio d'Ebit ajusté autour de 17%. Ces éléments sont des faits concrets positifs.",1292,204,"(Zonebourse.com) - Au quatrième trimestre, Virbac a vu la croissance de son chiffre d'affaires ralentir avec une progression de 7,1%, à 362 millions d'euros, à périmètre et change constant, contre une..."
18016,VIRBAC,v7,ok,2,Virbac a dépassé son objectif de progression organique des ventes pour 2025.,1654,247,"(Agefi-Dow Jones)--Le laboratoire vétérinaire Virbac a annoncé lundi soir avoir réalisé un chiffre d'affaires de 362 millions d'euros au quatrième trimestre 2025, en hausse de 7,1% à taux de change et..."
11993,VIRBAC,v7,ok,2,Virbac a annoncé l'acquisition d'un médicament pour stabiliser l'hyperthyroïdie féline auprès de son concurrent britannique Norbrook pour un montant de 100 millions de livres sterling.,4954,776,(Agefi-Dow Jones)--Les Bourses européennes se sont repliées mardi après la publication d'une série d'indicateurs évoquant un ralentissement de l'activité des deux côtés de l'Atlantique. Les secteurs d...
29033,AUBAY,v7,ok,2,"L'article indique qu'Aubay dépasse ses objectifs et réalise un résultat net record, ce sont des faits concrets positifs.",71,13,Aubay : Aubay dépasse ses objectifs en 2025 avec un résultat net record...
14567,AUBAY,v7,ok,2,"Aubay a décidé de réduire son capital social par annulation d'actions auto-détenues, ce qui est un fait concret positif pour les actionnaires.",4514,693,"CAC40 : attendu sans grand mouvement à l'ouverture Pré-ouverture  (Zonebourse.com) - Au lendemain d'un gain timide de 0,1%, la Bourse de Paris devrait ouvrir dans le calme, à en croire des futures sur..."
14566,AUBAY,v7,ok,2,"Le conseil d'administration d'Aubay a décidé de réduire son capital social par annulation de 96 142 actions auto-détenues, ce qui est un fait concret positif pour les actionnaires car cela augmente la part de chaque actionnaire dans le capital et peut améliorer le bénéfice par action.",4934,757,"CAC40: un début de séance dans le calme vers 8132Pts Ouverture  (Zonebourse.com) - Au lendemain d'un gain timide de 0,1%, la Bourse de Paris débute la séance dans le calme avec un CAC 40 en hausse de ..."
14564,AUBAY,v7,ok,2,"Aubay a décidé de réduire son capital social par annulation de 96 142 actions auto-détenues, ce qui est une action concrète généralement perçue comme positive pour la valeur actionnariale (augmentation du bénéfice par action).",7487,1183,"CAC40 : renoue avec les 8.150 malgré les taux, l'argent reprend 5% Mi-séance  (Zonebourse.com) - La Bourse de Paris tente de renouer avec ses meilleurs niveaux de décembre : le CAC 40 est maintenant e..."
14561,AUBAY,v7,ok,1,"L'article mentionne qu'Aubay a décidé de réduire son capital social par annulation d'actions auto-détenues. Bien qu'il s'agisse d'un fait concret, cette action ne correspond pas aux exemples stricts de ""bonne nouvelle"" (hausse de résultat, contrat gagné, relèvement d'objectif, note d'analyste améliorée) ou de ""mauvaise nouvelle"" fournis dans les règles d'évaluation, ce qui conduit à une note neutre.",7986,1276,"CAC40 :  0,8%, record de l'E-Stoxx50, rebond de 5% de l'argent Pré-clôture  (Zonebourse.com) - La Bourse de Paris tente de finir l'année en beauté et le CAC ( 0,8% à 8.180) est en train de renouer ave..."
14560,AUBAY,v7,ok,2,"Aubay a annoncé une réduction de son capital social par annulation d'actions auto-détenues, ce qui est une action concrète de l'entreprise généralement perçue comme positive pour la valeur actionnariale.",8573,1358,"CAC40: franchit un seuil technique malgré des volumes restreints Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un gain de 0,69% à 8168 pts, à proximité de son plus haut du jou..."
14537,AUBAY,v7,ok,2,"Aubay a décidé de réduire son capital social par annulation de 96 142 actions auto-détenues, ce qui est un fait concret et généralement perçu comme positif pour les actionnaires car cela augmente la valeur des actions restantes.",3809,611,"(Zonebourse.com) - La  Bourse de Paris  tente de renouer avec ses meilleurs niveaux de décembre : le CAC 40 est maintenant en hausse de 0,5%, ce qui lui permet de tester le sommet du canal de consolid..."
14532,AUBAY,v7,ok,2,"Amiral Gestion a franchi en hausse le seuil de 5% des droits de vote d'Aubay suite à une acquisition d'actions, ce qui est un fait concret positif indiquant un intérêt accru d'un investisseur majeur.",611,104,"(Zonebourse.com) - Amiral Gestion, agissant pour le compte de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en hausse, le 17 décembre, le seuil de 5% des droits de vote d'Aubay, a..."
14524,AUBAY,v7,ok,2,"Aubay a décidé de réduire son capital social par annulation d'actions auto-détenues, ce qui est un fait concret positif pour les actionnaires (réduction du nombre d'actions en circulation).",4059,658,"(Zonebourse.com) - La  Bourse de Paris  tente de finir l'année en beauté et le CAC ( 0,8% à 8.180) est en train de renouer avec ses meilleurs niveaux de décembre : l'indice fait une incursion au-delà ..."
14521,AUBAY,v7,ok,2,"Aubay a décidé de réduire son capital social par annulation d'actions auto-détenues, ce qui est généralement perçu comme un signal positif pour les actionnaires (augmentation du bénéfice par action).",4347,699,"(Zonebourse.com) - La  Bourse de Paris  conclut la séance sur un gain de 0,69% à 8168 pts, à proximité de son plus haut du jour (8183 pts), soutenue par Société Générale ( 2,1%),  Airbus  ( 1,5%) ou e..."
26158,EXOSENS,v7,ok,2,"Exosens, via Photonis Defense, a signé un contrat avec l'armée américaine, ce qui est un fait concret positif pour l'entreprise.",729,125,"Cac 40: L’indice parisien a ouvert la séance en baisse de -1.21% mardi  3 mars 2026 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -2.17% à 8394.3203 points lors de sa dernière séance, leCAC 40..."
25971,EXOSENS,v7,ok,2,"Exosens a décroché un important contrat avec l'US Army d'une valeur maximale de 352,6 millions de dollars. La société a également affiché un chiffre d'affaires en hausse de 22,1% et un résultat net multiplié par deux en 2025, dépassant ses objectifs. Elle anticipe une nouvelle croissance à deux chiffres pour 2026 et à moyen terme.",6028,910,"Exosens: Décrochant un important contrat avec le Pentagone, Exosens s'ouvre les portes du premier marché mondial des technologies de vision nocturne et bondit en Bourse lundi  2 mars 2026 à 16h05  (BF..."
25232,EXOSENS,v7,ok,2,"Les brokers revalorisent Exosens, ce qui est un fait concret positif spécifique à l'entreprise (note d'analyste améliorée).",668,111,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.11% jeudi 26 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.47% à 8559.0703 points lors de sa dernière séance, leCAC..."
25046,EXOSENS,v7,ok,2,Deutsche Bank a relevé son objectif de cours pour Exosens.,434,71,"Point recommandations des analystes: Forvia, Exosens mercredi 25 février 2026 à 08h48  (BFM Bourse) - Les analystes affinent leurs conseils sur Forvia, Exosens.  Forvia (cours de clôture à 13,12 euros..."
25045,EXOSENS,v7,ok,2,"L'article mentionne une ""forte hausse de ses résultats annuels"" pour Exosens, ce qui est un fait concret et positif spécifique à l'entreprise.",705,121,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.24% mercredi 25 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.26% à 8519.2100 points lors de sa dernière séance, le..."
24854,EXOSENS,v7,ok,2,"L'article mentionne qu'Exosens dévoile une forte hausse de ses résultats annuels, ce qui est un fait concret positif spécifique à l'entreprise.",751,126,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.30% mardi 24 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -0.22% à 8497.1699 points lors de sa dernière séance, leCAC..."
24640,EXOSENS,v7,ok,0,"Exosens a perdu 2,93% de sa valeur après la publication de ses résultats, ce qui constitue un fait concret négatif pour le cours de l'action.",8891,1397,Point marché: Wall Street vue dans le rouge avec les tensions commerciales Pré-ouverture  par Mara  Vilcu 23 février (Reuters) - Wall Street est attendue dans le rouge lundi et les Bourses européennes...
24606,EXOSENS,v7,ok,1,"L'article mentionne une baisse significative du cours de l'action (-9,59%) qui est un fait concret négatif, mais il précise également que cela s'est produit ""malgré des résultats annuels en nette progression"", ce qui est un fait concret positif. La présence simultanée de ces deux faits concrets de sens opposé conduit à une évaluation neutre.",3472,547,(Zonebourse.com) - Les principales places européennes ont achevé cette première séance de la semaine en territoire négatif sur fond de regain d'incertitude après les annonces de Donald Trump consécuti...
20933,EXOSENS,v7,ok,2,"Exosens a gagné près de 170% depuis son entrée en Bourse, profitant de la course à l'armement en Europe.",11370,1757,"Euronext: Bien moins généreuses en 2025, les OPA à la Bourse de Paris ont chuté à un plus bas de 10 ans mardi  3 février 2026 à 08h01  (BFM Bourse) - L'an passé, l'activité des offres publiques visant..."
17493,EXOSENS,v7,ok,2,Exosens profite d'une note de Bernstein qui a relevé son objectif de cours de 54 à 61 euros.,4823,784,"Vers une fin de semaine morose à la Bourse de Paris Ouverture  (Zonebourse.com) - La Bourse de Paris abandonne encore du terrain ce vendredi en milieu de matinée, le marché semblant encore hésiter à r..."
17492,EXOSENS,v7,ok,2,"Bernstein a rehaussé son objectif de cours sur Exosens, ce qui est un fait concret positif spécifique à l'entreprise.",3381,522,Les marchés européens sans conviction Mi-séance  (Zonebourse.com) - Les principaux indices du Vieux Continent s'affichent en territoire négatif pour cette dernière séance d'une semaine particulièremen...
16964,EXOSENS,v7,ok,2,"Exosens a remporté une commande importante, ce qui est un fait concret positif.",723,120,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.14% mardi 13 janvier 2026 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -0.04% à 8358.7598 points lors de sa dernière séance, leCAC..."
16757,EXOSENS,v7,ok,2,"Exosens a annoncé la signature d'un contrat portant sur ses nouveaux tubes intensificateurs de lumière 5G, ce qui est un fait concret positif.",5632,860,"Menaces sur la Fed, ruée vers l'or Ouverture  (Zonebourse.com) - Les marchés actions européens démarrent cette deuxième semaine complète de janvier sous le signe de la nervosité dans un contexte géopo..."
16756,EXOSENS,v7,ok,2,"Exosens a annoncé la signature d'un contrat portant sur ses nouveaux tubes intensificateurs de lumière 5G avec Actinblack, ce qui est un fait concret positif.",4833,762,"Un début de semaine dans la prudence à Paris Mi-séance  (Zonebourse.com) - La semaine commence dans la prudence à la Bourse de Paris, alors que l'administration Trump menace d'engager des poursuites p..."
15217,EXOSENS,v7,ok,1,"L'article indique qu'Exosens a gagné 150% depuis son entrée en Bourse, ce qui est un fait concret et positif.",10519,1679,"Après avoir affiché leur pire millésime depuis 2003, les introductions en Bourse à Paris vont-elles se réveiller en 2026? samedi  3 janvier 2026 à 12h00  (BFM Bourse) - Encore en 2025, les introductio..."
11261,EXOSENS,v7,ok,2,"Exosens a signé un contrat de 500 MEUR pour 200k tubes intensificateurs d'image, ce qui devrait accroître sa part de marché et sécuriser plus d'un tiers de sa topline de sa division Amplification sur 2027-29.",1550,245,Oddo BHF maintient son conseil sur Exosens après la signature du contrat en Allemagne Publié le 12 Décembre 2025  (Zonebourse.com) - Oddo BHF confirme son conseil à Surperformance avec un objectif de ...
11084,EXOSENS,v7,ok,2,"Exosens a annoncé un contrat historique de 500 millions d'euros pour l'armée allemande, a remporté d'autres contrats majeurs, a prolongé un partenariat clé, a acquis une société espagnole et a reconfirmé des objectifs de croissance élevés pour 2025 et 2024-2026.",5448,824,Exosens: Une commande historique de 500 millions d'euros pour équiper les jumelles de vision nocturne de l'armée allemande porte le français Exosens en Bourse jeudi 11 décembre 2025 à 12h40  (BFM Bour...
11011,EXOSENS,v7,ok,2,Exosens a obtenu un contrat de plus de 500 millions d'euros avec l'armée allemande et l'OCCAR pour la fourniture de jumelles de vision nocturne.,4070,610,"(Agefi-Dow Jones)--Les Bourses européennes se sont appréciées jeudi, les investisseurs ayant bien digéré les annonces de la Réserve fédérale (Fed) américaine.   L'indice Stoxx Europe 600 a gagné 0,6%,..."
10885,EXOSENS,v7,ok,2,JPMorgan a relevé son objectif de cours pour Exosens de 54 euros à 60 euros.,2648,396,"Point recommandations des analystes: Airbus, Alstom, ADP, Essilorluxottica, Exosens, Métropole TV... mercredi 10 décembre 2025 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce m..."
10809,EXOSENS,v7,ok,2,Exosens a signé un contrat majeur de plus de 500 millions d'euros pour la fourniture de tubes intensificateurs de lumière aux forces armées allemandes et belges.,1511,232,(AOF) - Exosens et Theon annoncent la signature d'un contrat entre le consortium Theon/Hensoldt et l'OCCAR (Organisation Conjointe de Coopération en matière d'Armement) portant sur la fourniture de 10...
10805,EXOSENS,v7,ok,2,"Exosens a annoncé la signature d'un contrat majeur de plus de 500 millions d'euros pour la fourniture de 200 000 tubes 16 mm, ce qui est un fait concret positif et spécifique à l'entreprise.",1123,170,"(Zonebourse.com) - Exosens, en partenariat avec Theon International, annonce la signature d'un contrat avec l'Organisation Conjointe de Coopération en matière d'Armement (OCCAR). Ce contrat, probablem..."
10796,EXOSENS,v7,ok,2,"Exosens a obtenu un contrat de plus de 500 millions d'euros avec l'armée allemande et l'OCCAR, le plus important de son histoire dans la vision nocturne, et a également converti des options en commande ferme pour les forces armées belges.",1890,255,- PARIS (Agefi-Dow Jones)--Le fabricant français de tubes       intensificateurs de lumière Exosens a annoncé mercredi avoir       obtenu un contrat de plus de 500 millions d'euros avec l'armée       ...
9735,EXOSENS,v7,ok,2,"Exosens a annoncé la prolongation de son contrat d'approvisionnement à long terme avec Theon International pour trois années supplémentaires, jusqu'en 2030, ce qui est un fait concret positif.",862,126,Stifel reste à l'achat sur Exosens après l'accord avec Theon International Publié le 04 Décembre 2025  (Zonebourse.com) - Stifel confirme son conseil à l'achat sur le titre avec un objectif de cours i...
9453,EXOSENS,v7,ok,2,"L'article annonce la prolongation d'un accord commercial majeur de long terme pour Exosens jusqu'en 2030, la conversion d'options en commandes fermes, une augmentation de l'approvisionnement annuel et la prévision d'achat de plus de 400 000 tubes sur cinq ans, consolidant le leadership d'Exosens et stabilisant sa production. Ce sont des faits concrets et positifs pour l'entreprise.",2126,319,"(AOF) - Exosens (société mondiale des technologies d'amplification, de détection et d'imagerie) et Theon International (spécialiste dans le développement et la fabrication de systèmes de vision noctur..."
2866,EXOSENS,v7,ok,2,"Exosens a remporté un contrat majeur avec l'armée espagnole, a dévoilé un chiffre d'affaires en hausse de 23,2% à fin septembre, et a vu sa marge brute ajustée progresser à 51,2%. Le groupe a également réitéré ses objectifs annuels de croissance.",4793,739,Exosens: Un contexte favorable pour les dépenses militaires porte l'activité d'Exosens qui a déjà bondi en Bourse de 147% en 2025 lundi 27 octobre 2025 à 12h34  (BFM Bourse) - Le spécialiste de l’optr...
2418,EXOSENS,v7,ok,2,"Deutsche Bank a relevé son objectif de cours pour Exosens de 45 euros à 49 euros, ce qui est un fait concret positif.",818,130,"Point recommandations des analystes: Edenred, Michelin, Exosens, Klépierre Aujourd'hui à 08:36  (BFM Bourse) - Les analystes affinent leurs conseils surEdenred,Michelin, Exosens, Klépierre ce mardi.  ..."
2406,EXOSENS,v7,ok,2,"Deutsche Bank a relevé son objectif de cours sur Exosens, anticipe une hausse de 20% du chiffre d'affaires au T3, une croissance organique de 13%, une amélioration de la marge brute et mentionne l'obtention d'une commande en Espagne.",1412,215,Deutsche Bank relève son objectif de cours sur Exosens Publié le 14 Octobre 2025  (Zonebourse.com) - Deutsche Bank a annoncé mardi avoir relevé de 45 à 49 euros son objectif de cours sur Exosens en vu...
2212,EXOSENS,v7,ok,2,"Theon, un client majeur, a pris une participation de 9,8% dans Exosens avec une prime de 24% sur le cours de clôture. Exosens est le seul fournisseur mondial de tubes 16mm et le premier à produire des tubes de cinquième génération. Le groupe détient 70% de l'approvisionnement en tubes intensificateurs d'image en Europe. Des analystes (Invest Securities, Deutsche Bank) ont également souligné la valeur de cette opération et le positionnement favorable d'Exosens.",6041,920,"Exosens: Pour sécuriser ses approvisionnements, Theon va prendre près de 10% du capital de son fournisseur Exosens qui progresse en Bourse lundi 13 octobre 2025 à 12h42  (BFM Bourse) - Le spécialiste ..."
1923,EXOSENS,v7,ok,2,"L'entrée au capital de Theon International, client majeur d'Exosens, à un prix avec une prime de 24% par rapport au cours de clôture, est un fait concret positif. Les analystes saluent cette opération comme un jalon de valorisation important.",2187,341,(Zonebourse.com) - Le titre Exosens bondit de plus de 7% lundi matin et atteint de nouveaux plus hauts historiques depuis son entrée en Bourse à l'été 2024 suite à l'annonce de l'entrée au capital de ...
27413,Séché Environnement,v7,ok,2,"Séché Environnement a bondi au lendemain de sa publication annuelle, visant un redressement de sa rentabilité en 2026.",8196,1277,"La chute du pétrole redonne de l'élan aux marchés européens Fermeture  (Zonebourse.com) - Après trois séances consécutives dans le rouge, les principaux indices européens ont rebondi mardi sur fond de..."
2790,Séché Environnement,v7,ok,0,"Séché Environnement annonce un recul de son chiffre d'affaires de 3,2% en données publiées et de 2,9% à change constant au 3e trimestre 2025.",11185,1749,"CAC40 : insensible au 4ème record consécutif (+'gap') du Nasdaq Pré-clôture  (Zonebourse.com) - Il ne se passe rien à la Bourse de Paris qui reste stable autour des 8210 , pour la 8ème séance consécut..."
2789,Séché Environnement,v7,ok,0,"Séché Environnement a annoncé un recul de son chiffre d'affaires contributif de 3,2% en données publiées au 3e trimestre 2025.",11837,1849,"CAC40 : 8ème séance de stagnation vers 8.200, W-Street dopé par Nvidia Pré-clôture  (Zonebourse.com) - La lourdeur l'emporte à la Bourse de Paris qui s'effrite de -0,2% et revient au contact des 8200,..."
2788,Séché Environnement,v7,ok,0,"Séché Environnement annonce un chiffre d'affaires contributif en recul de 3,2% en données publiées et de 2,9% à change constant au 3e trimestre 2025, ce qui est un fait concret négatif.",9559,1482,"CAC 40: apathique tandis que New York atteint de nouveaux sommets Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un repli de 0,19%, à 8200 points, pénalisée par Thales et Air L..."
27961,AXA,v7,ok,1,L'article cite un directeur des investissements d'AXA IM Core qui donne une opinion macroéconomique générale sur l'impact du conflit au Moyen-Orient sur l'inflation et les marchés. Il ne contient aucun fait concret positif ou négatif spécifique à l'activité ou aux résultats d'AXA en tant qu'entreprise.,18497,2896,"Alerte rouge sur les places européennes, les banques centrales sous les projecteurs la semaine prochaine Fermeture  (Zonebourse.com) - Dans un contexte géopolitique toujours aussi pesant, cette semain..."
26684,AXA,v7,ok,1,"La mention d'AXA IM est dans le titre d'un responsable qui donne une opinion sur les secteurs du tourisme et du luxe, sans fait concret positif ou négatif concernant AXA elle-même.",12709,1976,"Wall Street vue en baisse avec le Moyen-Orient, l'Europe vers sa pire semaine en près d'un an Pré-ouverture  par Diana Mandia 6 mars (Reuters) - Wall Street est attendue en baisse et les Bourses europ..."
26518,AXA,v7,ok,1,"Chris Iggo, CIO d'AXA IM Core, commente le sentiment général du marché actions, mais aucune information concrète positive ou négative spécifique à l'activité ou aux résultats d'AXA n'est mentionnée.",8190,1247,"Le spectre d'un conflit total au Moyen-Orient fait plonger les indices européens Ouverture  (Zonebourse.com) - Une heure et demie après l'ouverture des marchés, les Bourses européennes reculent encore..."
26517,AXA,v7,ok,1,"L'article cite un employé d'AXA IM Core donnant une opinion générale sur le marché obligataire et l'économie, sans fait concret positif ou négatif spécifique à l'activité ou aux résultats d'AXA.",5906,908,L'Europe boursière plongée dans le rouge sur fond de guerre régionale au Moyen-Orient Mi-séance  (Zonebourse.com) - Début de semaine particulièrement nerveux pour les marchés boursiers européens en ce...
24043,AXA,v7,ok,1,"L'article mentionne AXA uniquement comme l'une des entreprises qui publieront leurs résultats annuels la semaine prochaine, sans fournir d'information concrète positive ou négative sur sa performance ou son activité.",4966,687,"(Agefi-Dow Jones)--Les investisseurs analyseront la semaine prochaine un déluge de résultats d'entreprises, ainsi qu'une nouvelle série d'indicateurs économiques des deux côtés de l'Atlantique.   Sur ..."
23548,AXA,v7,ok,2,"Royal Bank of Canada entame le suivi d'Axa avec une recommandation à ""surperformance"", ce qui est un fait concret positif de la part d'un analyste.",943,143,"Point recommandations des analystes: Axa, Société Générale, BNP Paribas, Crédit Agricole SA, Sopra Steria mardi 17 février 2026 à 08h43  (BFM Bourse) - Les analystes affinent leurs conseils surSociété..."
23542,AXA,v7,ok,2,"RBC a initié sa couverture sur AXA avec une recommandation à ""surperformance"" (équivalent d'acheter) et a fixé un objectif de cours de 48 euros, impliquant un potentiel de hausse de 27%. La banque souligne également que AXA a amélioré sa croissance, la robustesse de ses résultats, sa position de capital et sa rentabilité, et prévoit une croissance de la marge sur service contractuel (CSM) de plus de 3% pour 2026-2028.",4746,716,"Axa: Avec une valorisation bon marché et une division d'assurance vie et santé aux perspectives prometteuses, RBC voit l'action Axa prendre plus de 25% mardi 17 février 2026 à 14h23  (BFM Bourse) - La..."
23497,AXA,v7,ok,2,"AXA est soutenue par une recommandation de RBC Capital Markets, ce qui est un fait concret positif spécifique à l'entreprise.",3140,514,"(Zonebourse.com) - Les marchés actions européens ont clôturé sur une note favorable. Ce mardi, le CAC 40 s'est adjugé 0,54% à 8 361 points et l'Euro Stoxx a gagné 0,77% à 6 024 points. A  Wall Street ..."
