article_id,entreprise,prompt_version,statut,note_llm,justification,texte_extrait
18240,CAPGEMINI,v2,ok,1,Le texte ne contient pas de fait concret positif ou négatif spécifique à Capgemini. Il mentionne simplement une baisse de son cours de près de 3% sans donner plus de détails sur les raisons de cette baisse.,"Trump ravive les tensions, les marchés européens fléchissent Mi-séance  (Zonebourse.com) - Les marchés européens continuent de nettement reculer dans un contexte géopolitique très pesant et face aux m..."
18239,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,L'Europe boursière à l'épreuve des nouvelles menaces douanières de Donald Trump Fermeture  (Zonebourse.com) - Les places financières du Vieux Continent ont clôturé dans le rouge avec le bras de fer en...
18204,CAPGEMINI,v2,ok,0,Le groupe de services numériques Capgemini a annoncé mardi avoir présenté à ses représentants du personnel un plan de départs volontaires qui pourrait conduire à la suppression de 2.400 postes en France.,"(Agefi-Dow Jones)--Les Bourses européennes ont aligné une nouvelle séance de baisse mardi, alors que les tensions commerciales et géopolitiques s'accroissent entre les Etats-Unis et l'Europe.   L'indi..."
16782,CAPGEMINI,v2,ok,0,"Morgan Stanley a abaissé son conseil sur Capgemini à 'sous-pondérer', ce qui est un fait concret négatif spécifique à l'entreprise.","Point recommandations des analystes: Capgemini, Kering, Publicis, Pernod Ricard, Scor, Legrand lundi 12 janvier 2026 à 09h41  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surCapgemini..."
16780,CAPGEMINI,v2,ok,0,"La dégradation de conseil de Morgan Stanley est liée à son opinion prudente sur les entreprises de services numériques européennes, et la banque estime queCapgeminireste le grand 'baromètre' de ce secteur en Bourse. La banque s'attend à ce que les débats sur l'impact de l'intelligence artificielle continuent d'animer le marché en 2026, et elle pense qu'il existe un scénario crédible de 'disruption' dans le secteur des services informatiques.","Capgemini: Alors que l'IA risque de transformer son secteur en ""piège à valeur"", Capgemini a de bonnes chances de rester à quai en Bourse cette année selon Morgan Stanley lundi 12 janvier 2026 à 11h43..."
16757,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article. La mention de la baisse de Capgemini est simplement une information factuelle sans contexte plus large.,"Menaces sur la Fed, ruée vers l'or Ouverture  (Zonebourse.com) - Les marchés actions européens démarrent cette deuxième semaine complète de janvier sous le signe de la nervosité dans un contexte géopo..."
16756,CAPGEMINI,v2,ok,0,"La valeur Capgemini est mentionnée dans l'article comme étant en baisse de 4% à Paris, dans le sillage d'une note défavorable de Morgan Stanley qui a dégradé plusieurs sociétés du secteur des services informatiques.","Un début de semaine dans la prudence à Paris Mi-séance  (Zonebourse.com) - La semaine commence dans la prudence à la Bourse de Paris, alors que l'administration Trump menace d'engager des poursuites p..."
16754,CAPGEMINI,v2,ok,0,"La phrase 'Capgemini (-4,2% après une dégradation de Morgan Stanley)' contient un fait concret négatif spécifique à Capgemini.","Record en séance, hésitations en clôture à la Bourse de Paris Fermeture  (Zonebourse.com) - Après avoir passé la matinée en territoire négatif, la Bourse de Paris a repris quelques couleurs en début d..."
16720,CAPGEMINI,v2,ok,0,"Le titre CapGemini a étéabaissé de 'pondération neutre' à 'sous-pondérer', avec une réduction de l'objectif de cours de 145 à 142 euros par Morgan Stanley.","(Agefi-Dow Jones)--Les Bourses européennes ont terminé globalement en légère hausse lundi, alors que l'indépendance de la Réserve Fédérale (Fed) américaine suscite à nouveau des craintes.   L'indice S..."
15698,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,"CAC40: cède du terrain, Trump ravive les tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris est en léger repli ce matin, vers 8165 points (-0,5%), pénalisée par Legrand (-3,3%), D..."
15696,CAPGEMINI,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Capgemini n'est identifiable dans l'article.,"CAC40 : gain modéré, nouveaux records sur indices US, DAX, E-Stoxx, Nikkei Pré-clôture  (Zonebourse.com) - La Bourse de Paris a de nouveau sous-performé les autres places européennes et notamment asia..."
15695,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret spécifique à Capgemini dans cet article.,"CAC40 : tutoie ses sommets, dépasse W-Street et l'E-Stoxx50 Pré-clôture  (Zonebourse.com) - La Bourse de Paris va finir en beauté ( 0,5% à 8.250) une séance qui avait commencé en demi-teinte (sous-per..."
15497,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,"(Zonebourse.com) - Le Conseil d'Administration de  CapGemini  SE, réuni le 5 janvier 2026, a pris acte de la démission de Mme Megan Clarken de son mandat d'administrateur et a décidé de coopter Mme Li..."
15488,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article. Il est simplement mentionné que Lila Tretikov a été cooptée en tant qu'administratrice suite à la démission de Megan Clarken.,"(Agefi-Dow Jones)--Le groupe de services numériques  CapGemini  a annoncé lundi la cooptation de Lila Tretikov en tant qu'administratrice, suite à la démission de Megan Clarken de son mandat.   Lila T..."
15481,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mardi.   -ARGAN: la foncière spécialisée dans les plateformes logistiques a publié lundi des revenus en hausse au titre du quatrième tri...
14741,CAPGEMINI,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Capgemini.,"Cac 40: Le CAC 40 a pris 10,42% en 2025, une performance en demi-teinte mercredi 31 décembre 2025 à 14h07  (BFM Bourse) - L'indice parisien a clôturé la dernière séance de 2025 sur une baisse. Sur l'e..."
14260,CAPGEMINI,v2,ok,1,L'article ne contient aucune information spécifique et concrète concernant Capgemini.,"Cac 40: Entrées de Dassault Aviation, Amundi ou Spie...  Voici à quoi pourrait ressembler la composition du CAC 40 en 2030 dimanche 28 décembre 2025 à 07h00  (BFM Bourse) - Depuis 1987, leCAC 40a eu d..."
14099,CAPGEMINI,v2,ok,2,"Oddo BHF table sur une accélération de l'activité de Capgemini pour l'an prochain. Le courtier pense que l'amélioration de la dynamique devrait se poursuivre au cours des prochains trimestres car le groupe est parvenu à améliorer sa compétitivité commerciale, notamment aux États-Unis, et les effets mix défavorables s’estompent.","Schneider electric: BNP Paribas, Airbus, Totalenergies, LVMH, Ryanair… Voici les actions favorites d'Oddo BHF pour 2026 samedi 27 décembre 2025 à 07h00  (BFM Bourse) - Tablant sur une nouvelle hausse ..."
11079,CAPGEMINI,v2,ok,1,"L'article mentionne une progression de Capgemini de 3,9%, mais il n'y a pas de fait concret spécifique mentionné pour expliquer cette hausse.","Cac 40: Galvanisé par le record du Dow Jones, le CAC 40 clôture aux portes des 8.100 points jeudi 11 décembre 2025 à 17h39  (BFM Bourse) - L'indice parisien affiche sa première hausse de la semaine, s..."
11078,CAPGEMINI,v2,ok,2,"Le titre Capgemini a regagné 27% en deux mois, et la banque Citi estime que la reprise progressive est en cours pour l'entreprise.","Capgemini: Alors que son action rebondit de 27% en deux mois, la reprise de Capgemini prend pied, juge Citi jeudi 11 décembre 2025 à 17h42  (BFM Bourse) - La banque américaine voit la confiance des in..."
11043,CAPGEMINI,v2,ok,1,"L'article mentionne une hausse de 3,1% pour Capgemini dans le contexte général d'une hausse du CAC40. Cependant, il n'y a pas de fait concret et spécifique à Capgemini qui soit une bonne ou une mauvaise nouvelle.","CAC40 : leader en Europe, W-Street plombé par Oracle Mi-séance  (Zonebourse.com) - La Bourse de Paris s'impose comme leader parmi les places européennes au lendemain de la décision de la Réserve fédér..."
11041,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans cet article.,"CAC40 : domine en Europe, W-Street à 2 vitesses Pré-clôture  (Zonebourse.com) - Le ""fait du jour"", ce sera probablement le record, voir le doublé ""intraday/clôture"" du Dow Jones : le record absolu est..."
9743,CAPGEMINI,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Capgemini.,"Point recommandations des analystes: Airbus, LVMH, Schneider Electric, Société Générale, Hermès, Kering, Pernod Ricard, Capgemini, Dassault Systèmes, Gecina jeudi  4 décembre 2025 à 09h09  (BFM Bourse..."
9700,CAPGEMINI,v2,ok,2,"La Bourse de Paris conclut la séance sur un gain de 0,43% à 8122 points, tractée par le secteur auto avec 6,3% pour Renault et 3,7% pour Stellantis. Capgemini complète le podium du jour avec 4,2%.","CAC 40: stimulé par le rebond des constructeurs auto pendant que Wall Street piétine Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un gain de 0,43% à 8122 points, tractée par ..."
9666,CAPGEMINI,v2,ok,1,"L'article mentionne que CapGemini a augmenté de 4,2% en bourse, mais il n'y a pas de fait concret spécifique à CapGemini qui soit une bonne ou une mauvaise nouvelle.","(Zonebourse.com) - La  Bourse de Paris  conclut la séance sur un gain de 0,43% à 8122 points, tractée par le secteur auto avec  6,3% pour  Renault  et  3,7% pour  Stellantis .  CapGemini  complète le ..."
9034,CAPGEMINI,v2,ok,2,"Le groupe Capgemini a atteint un chiffre d'affaires trimestriel de 5,39 milliards d'euros, en hausse de 2,9 % à taux de change constants, dépassant les attentes du marché. Cette performance permet au groupe de viser désormais une croissance comprise entre 2 % et 2,5 % sur l'ensemble de l'exercice.","Le géant français du conseil et des services numériques retrouve des couleurs. Après un  troisième trimestre meilleur qu’attendu,  Capgemini relève ses prévisions pour 2025, confirmant sa capacité à n..."
8322,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans cet article.,"CAC 40: en léger repli avant Thanksgiving, freiné par Kering et Hermès Ouverture  (Zonebourse.com) - La Bourse de Paris évolue en léger repli, vers 8085 points, aidée par Pernod Ricard (+1,4%) et Capg..."
8277,CAPGEMINI,v2,ok,2,"Le plan d'actionnariat salarié a rencontré un fort succès, représentant 1,6% du capital social de Capgemini et contribuant à maintenir l'actionnariat salarié autour de 8%. Plus de 100 000 participants actifs ont été enregistrés dans les 36 pays où le plan est déployé.","(AOF) -  CapGemini  a annoncé que son douzième plan d’actionnariat salarié a rencontré un fort succès. L’ augmentation de capital  qui en résulte représente 1,6% du capital social du groupe et contrib..."
8276,CAPGEMINI,v2,ok,2,"Le succès du douzième plan d'actionnariat salarié de Capgemini, qui a franchi le seuil de 100 000 participants actifs dans 36 pays, est un fait concret positif spécifique à l'entreprise.","(Zonebourse.com) -  CapGemini  annonce le fort succès de son douzième plan d'actionnariat salarié, qui franchit pour la première fois le seuil de 100 000 participants actifs dans 36 pays. Aiman Ezzat,..."
7924,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,"CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
7724,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,"CAC 40: progresse timidement, entre espoirs de paix et incertitudes économiques Ouverture  (Zonebourse.com) - La Bourse de Paris grappille quelque 0,3% ce matin, autour des 8000 points, soutenue par C..."
7722,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans l'article.,CAC40 : soutenu par une hausse résolue du Nasdaq Pré-clôture  (Zonebourse.com) - La Bourse de Paris évolue en dents de scie depuis ce matin mais avec une entame de semaine tambour battant du Nasdaq (+...
7118,CAPGEMINI,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Capgemini n'est identifiable dans l'article.,"CAC 40: termine à l'équilibre, soutenu par Capgemini mais ralenti par la défense Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette dernière séance de la semaine à l'équilibre (7982 pts, +..."
7074,CAPGEMINI,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Capgemini.,"(Zonebourse.com) - La  Bourse de Paris  conclut cette dernière séance de la semaine à l'équilibre (7982 pts, +0,02%), tirée par  CapGemini  (+3,5%) et  Pernod Ricard  (+3%) mais freinée par le secteur..."
6558,CAPGEMINI,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans cet article.,"CAC40 : a évité le trou d'air mais reste plombé par W-Street Pré-clôture  (Zonebourse.com) - La Bourse de Paris vient d'accélérer son repli avec une perte de plus de -2,3% jusque vers 7.925 avant un p..."
29055,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Pétrole en hausse, banques centrales prudentes : les marchés européens en net retrait Fermeture  (Zonebourse.com) - Les marchés actions européens ont terminé en baisse dans un contexte d'envolée des c..."
27805,Publicis Groupe,v2,ok,2,"Le spécialiste de l'affichage extérieur a livré des résultats annuels supérieurs aux attentes, avec un objectif de flux de trésorerie atteint avec un an d'avance. Son objectif de croissance pour le premier trimestre prend de court les analystes grâce à un rebond de la Chine.","Jc decaux sa.: Reprise en Chine grâce aux festivités du Nouvel An, un cash et des perspectives qui impressionnent… JCDecaux ravit la Bourse et son action prend 12% jeudi 12 mars 2026 à 111143  (BFM Bo..."
27453,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Cac 40: Kering, Safran, Stellantis, Dassault Systèmes… Quels groupes du CAC 40 ont réussi, ou au contraire raté, l'épreuve des résultats annuels 2025 samedi 7 mars 2026 à 07700  (BFM Bourse) - La sais..."
26885,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Cac 40: Kering, Safran, Stellantis, Dassault Systèmes… Quels groupes du CAC 40 ont réussi, ou au contraire raté, l'épreuve des résultats annuels 2025 samedi  7 mars 2026 à 07h00  (BFM Bourse) - La sai..."
26477,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"(ABC Bourse) -    L’offensive est claire, assumée et chiffrée. En l’espace de quelques semaines, Max-Hervé George a orchestré une série d’opérations stratégiques qui repositionnent SWI comme un acteur..."
26108,Publicis Groupe,v2,ok,1,L'article ne contient pas d'informations spécifiques sur Publicis Groupe.,"(Zonebourse.com) - Le titre Target signe la deuxième plus forte hausse de l'indice S&P 500 mardi à la Bourse de New York, les investisseurs saluant les bonnes performances dévoilées par le distributeu..."
25599,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Publicis Groupe.,"Marché: Qu'est-ce que le ""HALO trade"" en Bourse, ce pari qui mise sur la bonne vieille économie industrielle (mais protégée de l'IA) samedi 28 février 2026 à 07h00  (BFM Bourse) - Avec la multiplicati..."
25413,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans cet article.,Essilorluxottica: Les lunettes IA vont-elles passer d'une force à une faiblesse pour Essilorluxottica ? L'action rechute de 5% ce vendredi vendredi 27 février 2026 à 17h02  (BFM Bourse) - Le groupe d'...
25365,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"L’offensive est claire, assumée et chiffrée. En l’espace de quelques semaines, Max-Hervé George a orchestré une série d’opérations stratégiques qui repositionnent SWI comme un acteur majeur de l’infra..."
25043,Publicis Groupe,v2,ok,2,"Le groupe Seb a publié des résultats supérieurs aux attentes des analystes, avec un chiffre d'affaires de 8,169 milliards d'euros et un résultat opérationnel d'activité annuel de 601 millions d'euros. Le groupe a également annoncé le plan 'Rebond', qui vise à retrouver une trajectoire de croissance rentable.","S.e.b.: Des résultats supérieurs aux attentes et une volonté de réduire les coûts en supprimant 2.100 postes, la Bourse apprécie et Seb bondit de 10% mercredi 25 février 2026 à 09h43  (BFM Bourse) - L..."
25040,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Ipsos: Retour à une croissance bien moins atone en 2026, dividende en hausse, rachats d'actions ""surprise""... Les annonces d'Ipsos décrochent un gros sourire à la Bourse mercredi 25 février 2026 à 12h..."
24788,Publicis Groupe,v2,ok,2,"Le Groupe familial Arnault a franchi le seuil de 50% du capital de LVMH, témoignant de la grande confiance de Bernard Arnault et de sa famille dans l'avenir de LVMH.","(Agefi-Dow Jones)--Le Groupe familial Arnault a franchi à la hausse le seuil de 50% du capital de  LVMH  (propriétaire de L'Agefi), a indiqué une source proche à L'Agefi. Il détient désormais 50,01% d..."
23727,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Essilorluxottica: La Bourse redoute une offensive d'Apple dans les lunettes d'IA, l'action Essilorluxottica plie et perd plus de 3% mercredi 18 février 2026 à 15h47  (BFM Bourse) - Le titre du spécial..."
23478,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe. Il est principalement centré sur le groupe audiovisuel M6 et ses résultats financiers.,(Agefi-Dow Jones)--Le groupe audiovisuel M6 a publié mardi soir des résultats 2025 en repli dans un contexte de marché publicitaire difficile et a annoncé un plan d'économies de 80 millions d'euros à ...
22802,Publicis Groupe,v2,ok,1,L'article ne contient pas d'informations spécifiques et concrètes concernant Publicis Groupe.,Loreal: La croissance de L'Oréal subit un violent coup de frein en Chine et le groupe de cosmétiques chute de 4% à la Bourse de Paris vendredi 13 février 2026 à 10h29  (BFM Bourse) - Le spécialiste de...
22798,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Publicis Groupe.,"Capgemini: Grâce à une fin d'année en trombe, Capgemini reprend 4% en Bourse et apaise (un peu) les craintes sur l'IA vendredi 13 février 2026 à 16h42  (BFM Bourse) - L'entreprise de services numériqu..."
22589,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Publicis Groupe.,"Wall Street en nette baisse, plombée par le repli de la ""tech"" Fermeture  par Sinéad Carew et Twesha Dikshit 12 février (Reuters) -     La Bourse de ?New York a fini en nette baisse jeudi, le Nasdaq c..."
22405,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret spécifique à Publicis Groupe dans l'article.,"Le CAC 40 se maintient au-delà des 8 310 points, Dassault Systèmes plonge Fermeture  (Zonebourse.com) - Les Bourses européennes ont conclu la séance de ce mercredi en ordre dispersé après la publicati..."
22056,Publicis Groupe,v2,ok,2,"Le contrat avec Amazon crédibilise les ambitions de STMicroelectronics dans l'IA et lui redonne du tonus en Bourse, l'action décolle de près de 7%.","Un contrat avec Amazon crédibilise les ambitions de STMicroelectronics dans l'IA et lui redonne du tonus en Bourse, l'action décolle de près de 7% lundi  9 février 2026 à 11h14  (BFM Bourse) - Le grou..."
21292,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans cet article.,L'Europe digère les turbulences de Wall Street avant le rendez-vous de la BCE Ouverture  (Zonebourse.com) - Les principales places boursières européennes évoluent en ordre dispersé ce matin : Paris gr...
21025,Publicis Groupe,v2,ok,2,"Le groupe Publicis a enregistré une croissance organique de 5,6 % en 2025, portée par une accélération au quatrième trimestre à 5,9 %. Le revenu net annuel s’est établi à 14,5 milliards d’euros. Pour 2026, la direction anticipe une progression organique comprise entre 4 % et 5 %, un objectif jugé ambitieux mais cohérent avec les performances récentes.","Dans un environnement publicitaire mondial fragilisé par le ralentissement économique et la pression sur les budgets marketing, Publicis continue de faire figure d’exception. Le groupe français confir..."
20933,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Publicis Groupe.,"Euronext: Bien moins généreuses en 2025, les OPA à la Bourse de Paris ont chuté à un plus bas de 10 ans mardi  3 février 2026 à 08h01  (BFM Bourse) - L'an passé, l'activité des offres publiques visant..."
20929,Publicis Groupe,v2,ok,1,"Bien que l'article mentionne plusieurs fois Publicis Groupe, il n'y a pas de fait concret positif ou négatif spécifique à l'entreprise qui justifierait une note de 2 ou 0. Les préoccupations du marché concernant l'IA et les perspectives pour 2026 sont mentionnées, mais ces informations ne sont pas suffisamment spécifiques pour justifier une note autre que 1.","Publicis groupe sa: Marqué au fer rouge par son ""étiquette de perdant de l'IA"", Publicis ne rassure pas la Bourse et dévisse de plus de 8% mardi  3 février 2026 à 12h59  (BFM Bourse) - Le groupe publi..."
20909,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans l'article.,"Elan haussier en Europe : l'accord USA-Inde et le rebond du secteur minier rassurent les investisseurs Ouverture  (Zonebourse.com) - Aux alentours de 10h30, les Bourses européennes continuent de progr..."
20908,Publicis Groupe,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Publicis Groupe n'est identifiable dans l'article.,"Ambiance maussade en Europe, Publicis pèse sur la cote parisienne Ouverture  (Zonebourse.com) - À mi-séance, les principales places boursières européennes sont emmenées par Francfort qui gagne 0,3%, d..."
20906,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans l'article.,"Wall Street vue prudente, l'Europe en ordre dispersé avec les résultats Pré-ouverture  par Diana Mandia 3 février (Reuters) - Wall Street est attendue sur une note prudente et les Bourses européennes ..."
20904,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans l'article.,"Un peu plus de perdants que de gagnants aujourd'hui à Paris Fermeture  (Zonebourse.com) - La place parisienne a été confrontée à une actualité particulièrement dense au niveau de la micro-économie, ma..."
20672,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe. Il mentionne simplement que l'entreprise publiera ses résultats pour l'exercice 2025 avant l'ouverture des marchés le mardi.,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mardi:   - Air France-KLM : le groupe de transport aérien a annoncé lundi soir la reconduction de Marjan Rintel en tant que présidente d...
20471,Publicis Groupe,v2,ok,1,"L'article ne mentionne pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe. Il est question de Capgemini et de sa filiale travaillant pour l'ICE, mais il n'y a pas d'informations concernant Publicis Groupe.","Le groupe français Capgemini a décidé de se séparer de sa filiale travaillant pour la police américaine de l’immigration, l’ICE, après la révélation de contrats portant sur des outils d’identification..."
20157,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets spécifiques à Publicis Groupe.,"Alten: Le groupe d’ingénierie Alten entrevoit le bout du tunnel et bondit de 12% en Bourse, entraînant Capgemini ainsi que Sopra Steria dans son sillage vendredi 30 janvier 2026 à 11h49  (BFM Bourse) ..."
19972,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Publicis Groupe.,"Microsoft: La croissance d'Azure, la division cloud de Microsoft, ralentit et jette le trouble sur les promesses de l'IA, l'action dévisse de 10% à Wall Street jeudi 29 janvier 2026 à 08h31  (BFM Bour..."
19966,Publicis Groupe,v2,ok,2,STMicroelectronics a publié des résultats globalement supérieurs aux attentes en fin d'année 2025 tandis que sa prévision de revenus pour les trois premiers mois de 2026 dépasse les anticipations des analystes.,"Stmicroelectronics: Grâce à Apple, STMicroelectronics dépasse les attentes des analystes mais ne rassure pas totalement la Bourse jeudi 29 janvier 2026 à 12h13  (BFM Bourse) - Le groupe franco-italien..."
19902,Publicis Groupe,v2,ok,1,Aucun fait concret positif ou négatif spécifique à Publicis Groupe n'est identifiable dans l'article.,(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre vendredi:   -ALTEN: le groupe d'ingénierie et de conseil en technologies s'est montré jeudi soir un brin plus optimiste pour son objecti...
18927,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"OVHcloud a entamé l’exercice 2026 sur une note globalement positive , dans un environnement pourtant exigeant pour les acteurs européens du cloud. Le groupe nordiste a enregistré un chiffre d’affaires..."
18546,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"OVHcloud a entamé l’exercice 2026 sur une note globalement positive , dans un environnement pourtant exigeant pour les acteurs européens du cloud. Le groupe nordiste a enregistré un chiffre d’affaires..."
18453,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Atos: Après avoir dévissé de 99% en cinq ans en Bourse, Atos brûle moins de cash que prévu et bondit en Bourse mercredi 21 janvier 2026 à 11h14  (BFM Bourse) - Le groupe de services informatiques a cr..."
18263,Publicis Groupe,v2,ok,0,Le retrait volontaire des demandes d'autorisation de mise sur le marché et d'essais cliniques pour Ixchiq aux États-Unis est un fait concret négatif spécifique à Valneva.,"Valneva: L'espoir d'une commercialisation de son vaccin anti-chikungunya aux États-Unis s'évapore, Valneva chute en Bourse mardi 20 janvier 2026 à 12h32  (BFM Bourse) - Le spécialiste des vaccins cont..."
16720,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans l'article.,"(Agefi-Dow Jones)--Les Bourses européennes ont terminé globalement en légère hausse lundi, alors que l'indépendance de la Réserve Fédérale (Fed) américaine suscite à nouveau des craintes.   L'indice S..."
16595,Publicis Groupe,v2,ok,1,L'article ne contient pas de faits concrets positifs ou négatifs spécifiques à Publicis Groupe.,"Marché: Ces outils qui permettent de prédire l'évolution d'une action avant l'ouverture de la Bourse dimanche 11 janvier 2026 à 07h00  (BFM Bourse) - Plusieurs indicateurs, comme l'évolution d'une act..."
15869,Publicis Groupe,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Publicis Groupe dans cet article.,Paris: résiste grâce aux valeurs industrielles tandis que le luxe décroche Ouverture  (Zonebourse.com) - Après avoir conclu les trois premières séances de l'année en vert (soit un gain total de l'ordr...
14895,Publicis Groupe,v2,ok,1,L'article ne contient aucune information spécifique sur Publicis Groupe.,"Qui est Sandisk, ce groupe qui a pris plus de 500% en 2025 en Bourse et signé la meilleure performance du S&P 500? vendredi  2 janvier 2026 à 06h00  (BFM Bourse) - Spécialiste de la mémoire flash NAND..."
29787,THALES,v2,ok,1,L'article ne contient pas de faits concrets spécifiques et positifs ou négatifs concernant Thales.,"Marché: Avec plus de 30 milliards d'euros, Lionel Jospin a été le chef de gouvernement qui a le plus privatisé d'entreprises, introduisant Air France et France Télécom en Bourse lundi 23 mars 2026 à 1..."
27783,THALES,v2,ok,2,"Le titre Thales s'adjuge 3,7%, porté par son projet de dôme de fer européen SkyDefender. Hier, Jefferies avait renouvelé son conseil d'achat sur le titre avec une cible de 310 euros.","Les Bourses restent sur le qui-vive, yeux rivés sur Ormuz et le prix de l'or noir Mi-séance  (Zonebourse.com) - A mi-séance, la prudence reste de mise en Europe alors qu'aucune accalmie ne semble se d..."
27478,THALES,v2,ok,0,"La division 'cyber et digital' est le maillon faible de Thales, avec une baisse des revenus en données comparables et des perspectives peu encourageantes pour 2026. La banque JPMorgan a abaissé son conseil sur l'action à 'neutre', refroidie par les contre-performances dans la cybersécurité.","Thales: Malgré ""l'une des plus belles activités de défense en Europe"", JPMorgan ne conseille plus d'acheter l'action Thales, refroidie par les contre-performances dans la cybersécurité mercredi 4 mars..."
27233,THALES,v2,ok,1,Il n'y a pas de fait concret positif ou négatif spécifique à Thales dans cet article.,"Les bombes tombent, l'or noir grimpe et les marchés chutent Mi-séance  (Zonebourse.com) - Les marchés européens reculent nettement ce matin alors que l'escalade militaire au Moyen-Orient propulse le p..."
