article_id,entreprise,prompt_version,statut,note_llm,justification,texte_extrait
18081,TOTALENERGIES,v2,ok,1,"La phrase 'TotalEnergies et Bapco Energies créent BxT Trading' ne contient aucun fait concret positif ou négatif spécifique à TotalEnergies. Elle mentionne simplement une création de société, sans indication d'un événement significatif pour l'entreprise.","Cac 40: L’indice parisien a ouvert la séance en baisse de -1.62% lundi 19 janvier 2026 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -0.65% à 8258.9404 points lors de sa dernière séance, leCAC..."
17981,TOTALENERGIES,v2,ok,2,"La phrase 'Le troisième trimestre 2025 illustre bien cette résilience, avec un résultat net ajusté de 4,0 milliards de dollars, en léger recul de 2,4%, mais conforme aux attentes du marché.' mentionne un fait concret positif spécifique à TotalEnergies, indiquant une performance conforme aux attentes malgré des défis économiques.","Après avoir largement profité de la flambée des prix de l’énergie ces dernières années, TotalEnergies évolue désormais dans un environnement plus contrasté. La normalisation progressive des cours du p..."
26249,VEOLIA ENVIRON.,v2,ok,2,"L'article mentionne que 'Veolia a publié des résultats 2025 supérieurs aux attentes, confirmant la montée en puissance de son plan stratégique GreenUp', ce qui est un fait concret positif spécifique à Veolia.","Après plusieurs années de transformation marquées par l’intégration de Suez, Veolia aborde 2026 avec une dynamique opérationnelle solide. Le spécialiste mondial des services à l’environnement a publié..."
19013,VEOLIA ENVIRON.,v2,ok,1,L'article mentionne Veolia Environnement dans le calendrier des publications mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit simplement d'une information factuelle sur la date de publication des résultats annuels.,Cac 40: Quand les entreprises du CAC 40 publieront-elles leurs résultats annuels 2025? samedi 24 janvier 2026 à 12h00  (BFM Bourse) - La saison des résultats annuels débutera le mardi 27 janvier avecL...
14401,VEOLIA ENVIRON.,v2,ok,1,"L'article ne contient aucun fait concret positif ou négatif spécifique concernant VEOLIA ENVIRON. Il mentionne seulement que l'action de Veolia a grappillé 1,05% durant la séance, mais cela ne constitue pas une bonne ou mauvaise nouvelle en soi.","CAC40: entre incertitudes et fêtes de fin d'année, l'attentisme s'impose à Paris Fermeture  (Zonebourse.com) - Après avoir passé la majeure partie de la matinée en légère contraction, la Bourse de Par..."
14365,VEOLIA ENVIRON.,v2,ok,1,"L'article mentionne que Veolia a grappillé 1,05% de progression au cours de la journée, mais ce fait n'est pas suffisamment détaillé pour être considéré comme un fait concret positif ou négatif spécifique à l'entreprise. Il s'agit plutôt d'une simple citation du mouvement boursier sans informations supplémentaires sur les performances réelles de Veolia.","(Zonebourse.com) - Après avoir passé la majeure partie de la matinée en légère contraction, la  Bourse de Paris  a relevé la tête sur les coups de midi, grappillant jusqu'à  0,3% en seconde partie de ..."
7763,VEOLIA ENVIRON.,v2,ok,2,"Pour 2,6 milliards d'euros, Veolia rachète… (mentionne un fait concret positif spécifique à Veolia Environnement)","Cac 40: L’indice parisien a ouvert la séance en hausse de +0.60% lundi 24 novembre 2025 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.02% à 7982.6499 points lors de sa dernière séance, leCA..."
7165,VEOLIA ENVIRON.,v2,ok,2,"L'acquisition de Clean Earth pour 3 milliards de dollars par Veolia est présentée comme judicieuse car elle permet une expansion sur le marché américain à forte croissance, ajoute des synergies supplémentaires et augmente le bénéfice par actions sans diluer l'actionnaire. Ces informations sont des faits concrets positifs spécifiques à Veolia.","Veolia environ.: Pour 2,6 milliards d'euros, Veolia rachète l'américain Clean Earth et se renforce dans le traitement des déchets dangereux vendredi 21 novembre 2025 à 11h20  (BFM Bourse) - Le spécial..."
4419,VEOLIA ENVIRON.,v2,ok,1,"Le texte mentionne que Veolia est 'en ligne avec ses objectifs annuels', ce qui n'est ni une bonne nouvelle ni une mauvaise nouvelle de manière concrete. Il s'agit donc d'un fait neutre.","Cac 40: L’indice parisien a ouvert la séance en hausse de +0.27% vendredi  7 novembre 2025 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -1.36% à 7964.7700 points lors de sa dernière séance, l..."
4375,VEOLIA ENVIRON.,v2,ok,1,"L'article ne mentionne aucun fait concret positif ou négatif spécifique à VEOLIA ENVIRON. Il s'agit simplement d'une information sur le mouvement baissier de l'action de VEOLIA ENVIRON., sans apporter de détails pertinents sur la situation financière ou opérationnelle de l'entreprise.","CAC 40: apathique, digère le décrochage de Wall Street de la veille Ouverture  (Zonebourse.com) - La Bourse de Paris lâche 0,1%, à 7955 points, notamment freinée par Bureau Veritas, Edenred ou encore ..."
7,VEOLIA ENVIRON.,v2,ok,2,"L'article mentionne plusieurs faits concrets positifs pour Veolia, notamment la hausse de l'EBITDA (+5,5%) et du résultat net courant (+4,3%), ainsi que les synergies post-fusion avec Suez. Ces informations sont spécifiques à Veolia et constituent des bonnes nouvelles pour l'entreprise.","L’action Veolia inscrit une performance solide sur le premier semestre 2025, soutenue par une croissance soutenue de l’EBITDA, malgré un contexte macroéconomique incertain. Au 30 juin, le chiffre d’af..."
28533,SAFRAN,v2,ok,0,"Jefferies a abaisse sa cible à 350 euros contre 360 euros pour Safran, ce qui est un fait concret négatif spécifique à l'entreprise.","Point recommandations des analystes: Totalenergies, Airbus, Safran, Verallia lundi 16 mars 2026 à 08853  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi 16 mars surTotalenergies, Veralli..."
27453,SAFRAN,v2,ok,2,"Safran a surpris sur le flux de trésorerie, tant au titre de 2025 que pour ses perspectives pour 2026. La société a aussi relevé ses perspectives à l'horizon 2028 et a donné l'impression d'en avoir sous le pied pour les rehausser davantage.","Cac 40: Kering, Safran, Stellantis, Dassault Systèmes… Quels groupes du CAC 40 ont réussi, ou au contraire raté, l'épreuve des résultats annuels 2025 samedi 7 mars 2026 à 07700  (BFM Bourse) - La sais..."
26885,SAFRAN,v2,ok,2,"Safran a surpris sur le flux de trésorerie, tant au titre de 2025 que pour ses perspectives pour 2026. La société a aussi relevé ses perspectives à l'horizon 2028 et a donné l'impression d'en avoir sous le pied pour les rehausser davantage.","Cac 40: Kering, Safran, Stellantis, Dassault Systèmes… Quels groupes du CAC 40 ont réussi, ou au contraire raté, l'épreuve des résultats annuels 2025 samedi  7 mars 2026 à 07h00  (BFM Bourse) - La sai..."
26684,SAFRAN,v2,ok,1,"Les phrases mentionnent que Dassault Aviation, Thales et Safran sont dans le vert (+0,77%) en raison de l'intensification du conflit au Moyen-Orient. Cependant, il n'y a pas de fait concret positif spécifique à SAFRAN identifié. Les informations restent générales sur la performance des valeurs de la défense européenne sans détails spécifiques concernant SAFRAN.","Wall Street vue en baisse avec le Moyen-Orient, l'Europe vers sa pire semaine en près d'un an Pré-ouverture  par Diana Mandia 6 mars (Reuters) - Wall Street est attendue en baisse et les Bourses europ..."
26613,SAFRAN,v2,ok,1,"L'article mentionne l'arrivée prochaine de Martin Sion à la tête d'Alstom, ancien dirigeant de Safran. Bien que cela puisse être positif pour Alstom, il n'y a pas de fait concret spécifique à SAFRAN identifié dans cette phrase.","Après plusieurs années marquées par l’intégration complexe de Bombardier Transport et une situation financière sous surveillance, Alstom semble progressivement retrouver des marges de manœuvre. L’équi..."
26111,SAFRAN,v2,ok,1,"L'article mentionne un investissement de Safran Corporate Ventures dans Metavonics et une signature d'accord de partenariat avec Safran Electronics & Defense, mais ne fournit aucun fait concret positif ou négatif spécifique à SAFRAN. Le recul du titre Safran (-4,4%) est mentionné, mais il s'agit d'un mouvement de marché général et non d'une information spécifique à l'entreprise.","(Zonebourse.com) - Le groupe aéronautique investit via sa filiale de capital-risque dans la start-up française, à l'occasion d'une levée de fonds de 7,3 MEUR, et noue un partenariat avec  Safran  Elec..."
23301,SAFRAN,v2,ok,2,"Le texte mentionne une signature d'un nouvel accord entre Figeac Aéro et Safran Aircraft Engines pour le développement de pièces de structure métallique du moteur M88, qui équipe l'avion de combat Rafale. Cela représente un partenariat stratégique et une nouvelle opportunité pour Figeac Aéro, ce qui est considéré comme une bonne nouvelle pour Safran.",(Zonebourse.com) - Le sous-traitant aéronautique consolide son partenariat avec  Safran  Aircraft Engines sur le programme militaire emblématique de Dassault Aviation. Figeac Aéro annonce la signature...
22801,SAFRAN,v2,ok,2,"Safran a dévoilé des résultats annuels supérieurs aux attentes et a rehaussé ses perspectives à l'horizon 2028, ce qui constitue un fait concret positif spécifique à l'entreprise.","Cac 40: Entre Safran qui impressionne et L'Oréal qui déçoit, le CAC 40 recule un peu avant l'inflation américaine vendredi 13 février 2026 à 12h07  (BFM Bourse) - L'indice parisien avance de 0,2% à la..."
22800,SAFRAN,v2,ok,2,"Le texte mentionne une hausse significative des résultats de Safran, notamment un bénéfice net de 7,2 milliards d'euros (contre une perte précédente) et une génération de trésorerie libre de 3,92 milliards d'euros, supérieur aux attentes du marché. De plus, la direction a relevé ses perspectives pour 2026 et 2028, ce qui est considéré comme une bonne nouvelle.","Safran: Le cash impressionne, la direction rassure sur les effets de changes et un contrat Rafale s'annonce... Safran fait honneur à son statut et bondit de 8% en Bourse vendredi 13 février 2026 à 14h..."
22796,SAFRAN,v2,ok,2,"Safran a pris 8,3% après avoir dévoilé des résultats annuels supérieurs aux attentes et rehaussé ses perspectives à l'horizon 2028. Si le groupe aéronautique reste en dessous des attentes du marché sur le résultat opérationnel courant, son objectif de cash cumulé sur la période 2024-2028 s'avère robuste, juge Jefferies.","Cac 40: L'inflation américaine ralentit plus que prévu et les banques chutent, le CAC 40 termine la séance en légère baisse vendredi 13 février 2026 à 18h24  (BFM Bourse) - L'indice parisien a clôturé..."
22741,SAFRAN,v2,ok,2,"Safran a terminé la séance en s'offrant un gain de 8,30%, pour atteindre son plus haut historique. Le groupe a dévoilé une excellente performance financière sur 2025 et a relevé ses ambitions 2028.","(Zonebourse.com) - La  Bourse de Paris  a conclu la séance de vendredi en petite forme, en passant l'intégralité de la journée sous sa ligne de flottaison pour finir sur un repli de 0,35%, à 8 311,74 ..."
22736,SAFRAN,v2,ok,2,"La phrase mentionne que SAFRAN a relevé ses objectifs à l'horizon 2028, après avoir enregistré une hausse de ses résultats en 2025 grâce à une forte demande dans les services pour moteurs civils et un contexte favorable aux activités de défense. C'est un fait concret positif spécifique à SAFRAN.","(Agefi-Dow Jones)--Les Bourses européennes ont terminé dans le désordre vendredi, une séance marquée par de nombreux résultats d'entreprises et le ralentissement de l'inflation aux Etats-Unis.   A la ..."
22734,SAFRAN,v2,ok,2,"L'implantation d'une nouvelle usine de production d'équipements de trains d'atterrissage au Maroc représente un investissement important (plus de 280 millions d'euros) et est un fait concret positif spécifique à SAFRAN, indiquant une expansion stratégique de l'entreprise.",(Agefi-Dow Jones)--Le motoriste et équipementier aéronautique  Safran  a annoncé vendredi soir l'implantation d'une nouvelle usine de production d'équipements de trains d'atterrissage au sein de la zo...
22553,SAFRAN,v2,ok,1,"L'article mentionne simplement que Safran doit publier ses résultats annuels 2025 vendredi, sans apporter de fait concret positif ou négatif spécifique à l'entreprise.",(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre vendredi:   -EIFFAGE: le groupe de BTP et de concessions a annoncé jeudi avoir remporté deux contrats auprès de la société espagnole Cap...
21997,SAFRAN,v2,ok,1,"L'article mentionne Safran dans la liste des grandes entreprises qui vont publier leurs résultats cette semaine, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit donc d'une simple citation sans information pertinente.",(Agefi-Dow Jones)--Les Bourses européennes ont entamé sur une note favorable une semaine qui sera marquée par une nouvelle salve de résultats d'entreprises et des indicateurs économiques d'importance ...
21474,SAFRAN,v2,ok,1,"L'article mentionne uniquement que 'Sont attendus à Paris ceux de Capgemini, EssilorLuxottica, Hermès, Kering, L'Oreal, Safran ou encore TotalEnergies.' Cependant, il ne fournit aucun fait concret et spécifique concernant SAFRAN. Il s'agit donc d'un simple signal de l'actualité future sans impact direct sur l'entreprise.","Le CAC 40 rebondit frôlant les 8 300 points, le naufrage de Stellantis Fermeture  (Zonebourse.com) - Au lendemain de la décision de la BCE, les Bourses européennes ont clôturé la dernière séance de la..."
21442,SAFRAN,v2,ok,1,"L'article mentionne uniquement que les résultats de Safran seront publiés, sans fournir d'informations spécifiques sur des événements positifs ou négatifs. Cela ne constitue pas un fait concret qui soit positif ou négatif pour l'entreprise.","(Agefi-Dow Jones)--Les investisseurs se montreront attentifs la semaine prochaine à une nouvelle salve de résultats d'entreprises des deux côtés de l'Atlantique, ainsi qu'aux chiffres américains de l'..."
21441,SAFRAN,v2,ok,1,"L'article mentionne uniquement que les résultats de Safran seront attendus la semaine prochaine, sans apporter d'informations spécifiques sur l'état actuel ou le futur des activités de l'entreprise. Ceci ne constitue ni une bonne nouvelle ni une mauvaise nouvelle.","(Zonebourse.com) - Au lendemain de la décision de la BCE, les Bourses européennes ont clôturé la dernière séance de la semaine dans le vert. Ils ont progressé dans un contexte de craintes grandissante..."
19013,SAFRAN,v2,ok,1,"Le texte mentionne Safran dans le calendrier des publications, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit simplement d'une indication de date pour la publication des résultats annuels.",Cac 40: Quand les entreprises du CAC 40 publieront-elles leurs résultats annuels 2025? samedi 24 janvier 2026 à 12h00  (BFM Bourse) - La saison des résultats annuels débutera le mardi 27 janvier avecL...
18814,SAFRAN,v2,ok,2,"Safran progresse de 1,01% au chapitre des valeurs, ce qui est un fait concret et spécifique à l'entreprise constituant une bonne nouvelle.","La Bourse de Paris sous-performe ses voisines européennes Ouverture  (Zonebourse.com) - Les Bourses européennes font globalement preuve de prudence à la mi-séance, avec un CAC 40 qui recule de 0,02%, ..."
18809,SAFRAN,v2,ok,1,"Les phrases mentionnent que Safran est parmi les valeurs en hausse (1,44%) dans le contexte du secteur de la défense qui surperforme. Cependant, il n'y a pas de fait concret positif ou négatif spécifique à SAFRAN identifié.","Marchés ballottés par la géopolitique, la défense en embuscade Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette dernière séance de la semaine sur un repli anecdotique de 0,07%, pénalisée..."
18210,SAFRAN,v2,ok,2,"L'article mentionne que Safran a mis en place un système de collecte et de recyclage qui transforme les copeaux de titane en matière première réutilisable, ce qui est une bonne nouvelle pour l'entreprise en termes d'économie circulaire et de gestion des ressources. Cette initiative contribue à limiter le gaspillage et sécuriser l'approvisionnement dans un métal stratégique.",(Zonebourse.com) -  Safran  a annoncé mardi avoir mis en place un système de collecte et de recyclage qui lui permet de transformer les copeaux de titane issus de ses ateliers de production en une nou...
18017,SAFRAN,v2,ok,2,"L'article mentionne que SAFRAN a conclu un accord pour la cession de sa participation dans une coentreprise à Embraer, ce qui est un fait concret et positif pour l'entreprise.","(Agefi-Dow Jones)--Les Bourses européennes ont perdu du terrain lundi, affaiblies par de nouvelles tensions commerciales et géopolitiques.  Wall Street  était fermée aujourd'hui pour le Martin Luther ..."
17697,SAFRAN,v2,ok,1,"L'article mentionne Safran dans le contexte de sa performance régulière sur trois ans avec une hausse cumulée de 40,22%, mais ne présente aucun fait concret positif ou négatif spécifique à l'entreprise. Les informations fournies sont générales et ne contiennent pas de faits concrets qui pourraient être considérés comme positifs ou négatifs.","Cac 40: Safran, Hermès, Société Générale… Quelles actions du CAC 40 grimpent le plus sur 3 ans, 5 ans et 10 ans ? samedi 17 janvier 2026 à 07h00  (BFM Bourse) - Pour apprécier la performance des pensi..."
16900,SAFRAN,v2,ok,1,"Le texte ne contient aucun fait concret positif ou négatif spécifique à SAFRAN. Il s'agit d'une information factuelle sur une opération de rachat d'actions, qui est un mouvement de marché général et non spécifique à l'entreprise.",(Agefi-Dow Jones)--Le motoriste et équipementier aéronautique  Safran  a annoncé mardi soir qu'il allait racheter jusqu'à 500 millions d'euros de ses propres actions à compter du 14 janvier et ce jusq...
16897,SAFRAN,v2,ok,1,"La phrase ne contient aucun fait concret positif ou négatif spécifique à SAFRAN. Elle mentionne uniquement un rachat d'actions, qui est une action normale de gestion de capital et ne constitue pas une bonne ou mauvaise nouvelle en soi.","(Agefi-Dow Jones)--Voici un tour d'horizon des valeurs à suivre mercredi:   - Engie : l'énergéticien a annoncé mardi soir avoir remporté son premier projet hybride en Inde, combinant 200 mégawatts (MW..."
15719,SAFRAN,v2,ok,2,"Bernstein maintient son opinion à surperformance pour Safran et augmente son objectif de cours à 380 euros, ce qui constitue un fait concret positif spécifique à l'entreprise.","Point recommandations des analystes: Airbus,  ADP, Dassault Aviation, Eiffage, Eurofins Scientific... mardi  6 janvier 2026 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce mard..."
15039,SAFRAN,v2,ok,1,"La mention de Safran dans le contexte du mouvement haussier de l'indice parisien ne comporte aucun fait concret positif ou négatif spécifique à l'entreprise. La hausse de 1,9% de Safran est générale et non liée à des performances commerciales ou financières spécifiques.","CAC40: démarre 2026 dans le vert, soutenu par STMicro et Stellantis Ouverture  (Zonebourse.com) - La Bourse de Paris débute 2026 du bon pied : moins de deux heures après l'entame de séance, l'indice p..."
15036,SAFRAN,v2,ok,1,"Les phrases mentionnent que Safran a gagné 3% dans le contexte de la Bourse de Paris qui s'arroge 0,7%. Cependant, il n'y a pas de fait concret positif ou négatif spécifique à Safran identifié. La hausse est mentionnée comme un élément du soutien global à l'indice parisien.","CAC40 : refranchit 8.200, FTSE-100, MIB-30, DAX et E-Stoxx50 battent des records Pré-clôture  (Zonebourse.com) - Les dernières séance des 2025 furent décevantes, dominées par la lourdeur et le manque ..."
15035,SAFRAN,v2,ok,1,"Les phrases mentionnent que Safran a gagné 3%, mais il n'y a pas de fait concret positif ou négatif spécifique à l'entreprise. Il s'agit simplement d'une information factuelle sur le mouvement boursier sans indication de performance particulière de l'entreprise.","CAC40 : l'euphorie de 16H retombe Pré-clôture  (Zonebourse.com) - Les places boursières ont connu un moment d'euphorie entre 13H30 et 16H, avec l'anticipation d'une réouverture ""vert vif"" des indices ..."
15034,SAFRAN,v2,ok,1,"Les phrases mentionnent Safran dans le contexte de la Bourse de Paris qui a grimpé de 3,3%, mais il n'y a pas de fait concret positif ou négatif spécifique à l'entreprise identifié. La hausse est générale et non liée à des performances spécifiques de Safran.","CAC40: débute l'année du bon pied, grimpe au seuil des 8200 pts Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de l'année sur un gain de 0,56%, à 8195 points, tirée par..."
14741,SAFRAN,v2,ok,1,"Le texte mentionne uniquement le taux de variation de SAFRAN (+40,22%) sans fournir d'informations spécifiques sur des événements positifs ou négatifs. Il ne contient donc aucun fait concret qui puisse être qualifié comme positif ou négatif.","Cac 40: Le CAC 40 a pris 10,42% en 2025, une performance en demi-teinte mercredi 31 décembre 2025 à 14h07  (BFM Bourse) - L'indice parisien a clôturé la dernière séance de 2025 sur une baisse. Sur l'e..."
14260,SAFRAN,v2,ok,1,"Le texte ne contient aucun fait concret et spécifique concernant SAFRAN qui serait positif, négatif ou neutre. Il s'agit principalement de projections futures sur la composition du CAC 40 en 2030 sans mention directe d'un événement lié à l'entreprise.","Cac 40: Entrées de Dassault Aviation, Amundi ou Spie...  Voici à quoi pourrait ressembler la composition du CAC 40 en 2030 dimanche 28 décembre 2025 à 07h00  (BFM Bourse) - Depuis 1987, leCAC 40a eu d..."
10885,SAFRAN,v2,ok,2,"JPMorgan maintient sa recommandation à surpondérer pour Safran avec un objectif de cours remonté de 350 euros à 375 euros, ce qui constitue un fait concret positif spécifique à l'entreprise.","Point recommandations des analystes: Airbus, Alstom, ADP, Essilorluxottica, Exosens, Métropole TV... mercredi 10 décembre 2025 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce m..."
10477,SAFRAN,v2,ok,1,Le texte ne contient aucun fait concret positif ou négatif spécifique à SAFRAN. Il s'agit d'une recommandation de broker qui modifie légèrement ses prévisions sans apporter de nouvelles informations positives ou négatives sur l'entreprise elle-même.,"Panmure Liberum dégrade sa recommandation sur Safran Publié le 08 Décembre 2025  (Zonebourse.com) - Panmure Liberum dégrade sa recommandation sur Safran de ""achat"" à ""conserver"" avec un objectif de co..."
9499,SAFRAN,v2,ok,2,"L'annonce de la création du premier centre de recherche et technologie (R&T) de Safran au Royaume-Uni est une bonne nouvelle pour l'entreprise, car cela indique une expansion de ses activités dans un marché important.","CAC 40: avance à petits pas sous une pluie d'indicateurs contrastés Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un gain de 0,16% à 8087 points, bien aidée par Stellantis ( 7..."
9468,SAFRAN,v2,ok,2,"L'article mentionne la création de Safran Tech UK, un nouveau centre de recherche et technologie dédié à l'électrification de la propulsion pour les avions de prochaine génération. Cette information est une bonne nouvelle pour l'entreprise en termes d'innovation et d'expansion future.","(Zonebourse.com) -  Safran  a annoncé mercredi la création au Royaume-Uni de Safran Tech UK, son premier centre de recherche et technologie (R&T) basé hors de France, afin d'accompagner l'expansion de..."
9457,SAFRAN,v2,ok,1,"La phrase mentionne la création de Safran Tech UK, qui est un fait concret mais n'est pas associé à une bonne ou mauvaise nouvelle. Il s'agit plutôt d'une information neutre concernant l'expansion des activités de l'entreprise.","(Zonebourse.com) - La  Bourse de Paris  conclut la séance sur un gain de 0,16% à 8087 points, bien aidée par  Stellantis  ( 7,6%, porté par des anticipations de reprise aux Etats-Unis et le relèvement..."
9305,SAFRAN,v2,ok,1,"Le texte mentionne que Safran (+1,5%) est l'une des entreprises soutenant la Bourse de Paris. Cependant, il n'y a pas de fait concret et spécifique à Safran qui soit identifié comme une bonne ou mauvaise nouvelle.","CAC 40: en hausse prudente avant l'inflation en zone euro Ouverture  (Zonebourse.com) - La Bourse de Paris gagne 0,3% ce matin, autour des 8120 points, soutenue par Legrand (+1,9%) et Safran (+1,5%). ..."
9302,SAFRAN,v2,ok,2,"Le texte mentionne que 'L'indice reste soutenu par Thalès (+1,55%) et Safran (+2,3%)', ce qui indique une bonne performance spécifique de l'entreprise Safran.","CAC40 : seconde séance de repli marginal, l'inflation de l'UE déçoit Pré-clôture  (Zonebourse.com) - L'indice reste soutenu par Thalès (+1,55%) et Safran (+2,3%), le secteur bancaire reste largement e..."
9112,SAFRAN,v2,ok,0,"La phrase mentionne que l'action de Safran a baissé de 1,6%, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Elle est donc classée comme NEUTRAL.","CAC 40: fléchit à l'ouverture, Airbus décroche après ses problèmes logiciels Ouverture  (Zonebourse.com) - La Bourse de Paris cède environ 0,4% ce matin, autour des 8090 points, notamment pénalisée pa..."
9108,SAFRAN,v2,ok,0,"Le texte mentionne que l'action de Safran a baissé de 2%, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit simplement d'une information factuelle sur le mouvement des marchés.","CAC40 : en repli vers 8.095, W-Street à -0,7%, le BTC plonge sous 84.400$ Pré-clôture  (Zonebourse.com) - La Bourse de Paris cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'..."
9107,SAFRAN,v2,ok,1,"Le texte mentionne que l'action de Safran a baissé de 2,1%, mais ne fournit aucun fait concret positif ou négatif spécifique à l'entreprise. Il s'agit donc d'un simple mouvement de marché non spécifique.","CAC40 : repli très limité, le Bitcoin perd près de -7% Pré-clôture  (Zonebourse.com) - La Bourse de Paris réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Sto..."
9106,SAFRAN,v2,ok,0,"La phrase mentionne que l'action Safran a baissé de 1,4% avec le reste des valeurs de la défense, mais ne fournit aucun fait concret et spécifique à Safran qui serait une mauvaise nouvelle. Il s'agit donc d'un simple mouvement de marché non spécifique à l'entreprise.","CAC 40: termine en léger repli, Airbus en plein trou d'air Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par..."
8753,SAFRAN,v2,ok,1,"Le texte mentionne Safran dans la liste des entreprises qui bénéficieront de l'amélioration de productivité permise par l'IA, sans citer de fait concret positif ou négatif spécifique à l'entreprise. Les informations sont générales et ne contiennent pas d'informations factuelles positives ou négatives concernant Safran.","Schneider, Vinci, ASML…Voici les ""GOTCHA"", les actions pour jouer les thématiques porteuses en Bourse, selon UBS dimanche 30 novembre 2025 à 07h00  (BFM Bourse) - Dans une note, la banque suisse a ide..."
8522,SAFRAN,v2,ok,1,"Les phrases mentionnent que Safran est soutenu par une hausse anecdotique de 0,9% du marché boursier parisien. Cependant, il n'y a pas de fait concret positif ou négatif spécifique à l'entreprise identifié.","CAC 40: mouvements limités avant une séance écourtée à Wall Street Ouverture  (Zonebourse.com) - La Bourse de Paris est en hausse anecdotique vers 11h30, à 8110 points (+0,1%), soutenue par Safran et ..."
8090,SAFRAN,v2,ok,2,"L'annonce de l'inauguration d'un centre MRO important pour le moteur LEAP, ainsi que la signature d'un accord pour la création d'une coentreprise avec Bharat Electronics Limited, sont des faits concrets positifs spécifiques à SAFRAN qui indiquent une croissance et un développement stratégique de l'entreprise.","(Zonebourse.com) -  Safran  annonce l'inauguration à Hyderabad de son plus grand centre mondial de maintenance, réparation et révision (MRO) pour moteurs LEAP, accompagné du lancement de son premier a..."
8083,SAFRAN,v2,ok,2,"Le texte mentionne plusieurs faits concrets positifs pour SAFRAN, notamment l'investissement de 200 millions d'euros dans un centre de maintenance de moteurs Leap en Inde, la production locale de bombes guidées Hammer et le renforcement de sa présence sur un marché stratégique. Ces informations indiquent une expansion significative et des opportunités commerciales importantes pour l'entreprise.","(ABC Bourse) -  Safran  change d’échelle en Inde. Le groupe français s’engage dans une stratégie industrielle inédite, conjuguant défense et aviation civile, pour répondre à la politique du ""Make in I..."
7924,SAFRAN,v2,ok,1,"Les phrases mentionnent que Thales et Safran s'arrogent environ 1% chacune, mais aucun fait concret positif ou négatif spécifique à Safran n'est identifié. La phrase ne contient que des informations sur le mouvement du marché sans détails pertinents pour l'entreprise.","CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
7724,SAFRAN,v2,ok,1,"Les phrases mentionnent Safran dans le contexte de la baisse des indices boursiers, mais ne présentent aucun fait concret positif ou négatif spécifique à l'entreprise. La mention est donc neutre.","CAC 40: progresse timidement, entre espoirs de paix et incertitudes économiques Ouverture  (Zonebourse.com) - La Bourse de Paris grappille quelque 0,3% ce matin, autour des 8000 points, soutenue par C..."
7723,SAFRAN,v2,ok,1,"Les phrases mentionnant SAFRAN indiquent une baisse de 2,34% pour Thales et de 1,83% pour Safran. Cependant, ces baisses ne sont pas spécifiques à des événements concrets ou négatifs liés directement à SAFRAN. Elles semblent plutôt être le résultat d'une tendance générale du marché.","Wall Street vue ordre dispersé, l'Europe prudente en amont d'une semaine chargée Pré-ouverture  par Diana Mandia (Reuters) - Wall Street est attendue en ordre dispersé et les Bourses européennes hésit..."
7722,SAFRAN,v2,ok,0,"La mention de Safran (-1,6%) indique une baisse de sa capitalisation boursière, ce qui constitue un fait concret négatif spécifique à l'entreprise.",CAC40 : soutenu par une hausse résolue du Nasdaq Pré-clôture  (Zonebourse.com) - La Bourse de Paris évolue en dents de scie depuis ce matin mais avec une entame de semaine tambour battant du Nasdaq (+...
7720,SAFRAN,v2,ok,0,"La phrase mentionne que Safran (-1,6%) freine la progression de l'indice CAC40, ce qui est un fait concret négatif spécifique à l'entreprise.","CAC40 : Wall Street s'envole en solo, Thanksgiving approche Pré-clôture  (Zonebourse.com) - La Bourse de Paris évolue en dents de scie depuis ce matin mais malgré une entame de semaine tambour battant..."
