article_id,entreprise,prompt_version,statut,note_llm,justification,longueur_caracteres,longueur_mots,texte_extrait
16063,TOTALENERGIES,v7,ok,2,Jefferies relève son opinion à acheter contre conserver et son objectif de cours de 58 euros à 66 euros.,1327,189,"Point recommandations des analystes:  Air Liquide, Argan, Carmila, Covivio, Dassault Aviation, Totalenergies, Unibail-Rodamco-Westfield jeudi  8 janvier 2026 à 08h59  (BFM Bourse) - Les analystes affi..."
15884,TOTALENERGIES,v7,ok,0,"Totalenergies recule pour sa part de 2,6%, dans le sillage du repli des cours de l'or noir alors que Donald Trump a indiqué envisager de remettre jusqu'à 50 millions de barils de pétrole aux Etats-Unis.",2964,460,"Cac 40: Freiné par Totalenergies et le secteur du luxe, le CAC 40 piétine mercredi  7 janvier 2026 à 13h30  (BFM Bourse) - L'indice parisien fait du surplace à la mi-séance de ce mercredi 7 janvier, l..."
15866,TOTALENERGIES,v7,ok,0,"TotalEnergies abandonne de 2,70% dans la foulée de l'annonce d'un accord entre le Venezuela et les Etats-Unis sur le pétrole.",12616,1964,"Wall Street vue hésitante avant un indicateur d'emploi, le pétrole pèse en Europe Pré-ouverture  par Claude Chendjou PARIS, 7 janvier (Reuters) - Deux des trois principaux indices à Wall Street sont a..."
15863,TOTALENERGIES,v7,ok,1,TotalEnergies a cédé près de 3% au sein du CAC 40,10063,1603,"Les indices européens divergent après les statistiques sur l'emploi américain Pré-clôture  (Zonebourse.com) - A l'issue de la troisième séance de cette semaine, les Bourses européennes ont clôturé en ..."
14741,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,8245,1238,"Cac 40: Le CAC 40 a pris 10,42% en 2025, une performance en demi-teinte mercredi 31 décembre 2025 à 14h07  (BFM Bourse) - L'indice parisien a clôturé la dernière séance de 2025 sur une baisse. Sur l'e..."
14718,TOTALENERGIES,v7,ok,1,"TotalEnergies a pénalisé la Bourse de Paris avec une baisse de 1,4%",6259,1014,"CAC40: achève l'année loin derrière Francfort et Londres en performance annuelle Mi-séance  (Zonebourse.com) - La Bourse de Paris achève cette dernière séance de l'année sur un repli modéré de 0,23% à..."
14099,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,14271,2131,"Schneider electric: BNP Paribas, Airbus, Totalenergies, LVMH, Ryanair… Voici les actions favorites d'Oddo BHF pour 2026 samedi 27 décembre 2025 à 07h00  (BFM Bourse) - Tablant sur une nouvelle hausse ..."
12244,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,16184,2582,"Wall Street vue en légère hausse, l'Europe hésite, le pétrole monte Pré-ouverture  par Claude Chendjou PARIS, 17 décembre (Reuters) - Wall Street est attendue en légère hausse à l'ouverture mercredi e..."
11993,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TOTALENERGIES,4954,776,(Agefi-Dow Jones)--Les Bourses européennes se sont repliées mardi après la publication d'une série d'indicateurs évoquant un ralentissement de l'activité des deux côtés de l'Atlantique. Les secteurs d...
10685,TOTALENERGIES,v7,ok,1,aucune information spécifique à TOTALENERGIES n'est mentionnée,691,122,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.11% mardi  9 décembre 2025 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -0.08% à 8108.4302 points lors de sa dernière séance, leCA..."
10277,TOTALENERGIES,v7,ok,2,"Le groupe s'avère confiante sur ce point, citant comme vertus, donc, l'amélioration de la liquidité, des coûts moindres pour ses porteurs et la potentielle attraction de nouveaux investisseurs.",8772,1318,"Totalenergies: Jour J ce lundi pour Totalenergies à la Bourse de New York… Les Américains, qui détiennent déjà 38% du pétrolier, seront-ils un nouveau moteur boursier pour le groupe? lundi  8 décembre..."
9924,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,961,141,"Point recommandations des analystes: Totalenergies, Casino, Alstom, Worldline, GTT vendredi  5 décembre 2025 à 09h00  (BFM Bourse) - Les analystes affinent surTotalenergiesce vendredi 5 décembre surCa..."
9922,TOTALENERGIES,v7,ok,0,"JPMorgan a abaissé son conseil sur TotalEnergies à 'neutre' contre 'surpondérer', préférant Royal Dutch Shell car davantage exposée aux activités de raffinage et de marketing, moins dépendantes des prix du brut.",5119,754,"Totalenergies: Pourquoi, plutôt que Totalenergies qu'elle dégrade à ""neutre"", JPMorgan recommande de miser sur son rival britannique Shell vendredi  5 décembre 2025 à 11h52  (BFM Bourse) - La banque a..."
9898,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,8006,1283,"CAC 40: en repli symbolique après des statistiques US sans grande surprise Fermeture  (Zonebourse.com) - Après avoir grappillé un timide 0,5% à mi-séance, la Bourse de Paris conclut la journée sur un ..."
9856,TOTALENERGIES,v7,ok,0,"JPMorgan a dégradé sa recommandation sur le titre de TotalEnergies de 'surpondre' à 'neutre' et abaissé son objectif de cours de 58,50 euros à 55 euros.",4585,728,(Agefi-Dow Jones)--Les Bourses européennes ont clôturé de manière contrastée vendredi alors que les espoirs de baisse des taux de la Réserve fédérale (Fed) ne suffisent pas à contenir les tensions sur...
9305,TOTALENERGIES,v7,ok,2,"TotalEnergies et TES ont signé un accord avec Osaka Gas, Toho Gas et Itochu pour le développement et l'opération du projet Live Oak.",8871,1385,"CAC 40: en hausse prudente avant l'inflation en zone euro Ouverture  (Zonebourse.com) - La Bourse de Paris gagne 0,3% ce matin, autour des 8120 points, soutenue par Legrand (+1,9%) et Safran (+1,5%). ..."
9302,TOTALENERGIES,v7,ok,2,"TotalEnergies et TES indiquent avoir signé un accord avec Osaka Gas, Toho Gas et Itochu, portant sur le développement et l'opération du projet Live Oak, dans lequel les trois entreprises japonaises détiendront ensemble une participation totale de 33,3%.",9546,1524,"CAC40 : seconde séance de repli marginal, l'inflation de l'UE déçoit Pré-clôture  (Zonebourse.com) - L'indice reste soutenu par Thalès (+1,55%) et Safran (+2,3%), le secteur bancaire reste largement e..."
9301,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,9992,1595,"CAC40: séance de transition, les bancaires en soutien Pré-clôture  (Zonebourse.com) - Le CAC40 pourrait finir à l'équilibre : l'indice a effacé les -0,2% affiché 1 heure auparavant, soutenu par ST-Mic..."
9300,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un accord avec Osaka Gas, Toho Gas et Itochu pour le développement et l'opération du projet Live Oak.",7780,1238,"CAC 40: cède encore un peu de terrain malgré le soutien des banques Fermeture  (Zonebourse.com) - Comme hier (-0,3%), la Bourse de Paris achève la séance sur un repli limité (-0,28%), à 8074 points, m..."
9261,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un accord avec Osaka Gas, Toho Gas et Itochu pour le développement et l'opération du projet Live Oak.",3965,648,"(Zonebourse.com) - Comme hier (-0,3%), la  Bourse de Paris  achève la séance sur un repli limité (-0,28%), à 8074 points, malgré le large soutien des banques avec  2,2% pour Société Générale et  Bnp P..."
9150,TOTALENERGIES,v7,ok,0,HSBC abaisse sa recommandation à 'conserver' contre 'acheter',1493,218,"Point recommandations des analystes: Totalenergies, Hermès, LVMH, Bureau Veritas, Air France-KLM, Ubisoft, Vivendi, Icade, Gecina lundi  1 décembre 2025 à 08h53  (BFM Bourse) - Les analystes affinent ..."
9112,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,13151,2014,"CAC 40: fléchit à l'ouverture, Airbus décroche après ses problèmes logiciels Ouverture  (Zonebourse.com) - La Bourse de Paris cède environ 0,4% ce matin, autour des 8090 points, notamment pénalisée pa..."
9108,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",14717,2361,"CAC40 : en repli vers 8.095, W-Street à -0,7%, le BTC plonge sous 84.400$ Pré-clôture  (Zonebourse.com) - La Bourse de Paris cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'..."
9107,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",14874,2386,"CAC40 : repli très limité, le Bitcoin perd près de -7% Pré-clôture  (Zonebourse.com) - La Bourse de Paris réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Sto..."
9106,TOTALENERGIES,v7,ok,1,aucune information spécifique à TotalEnergies,13164,2118,"CAC 40: termine en léger repli, Airbus en plein trou d'air Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par..."
9076,TOTALENERGIES,v7,ok,1,"L'article mentionne que le gouvernement britannique a retiré son soutien financier à TotalEnergies pour son projet Mozambique LNG, mais il n'y a pas de fait concret positif ou négatif spécifique à l'entreprise.",1089,167,"(Zonebourse.com) - L'analyste AlphaValue rapporte que le gouvernement britannique a retiré son soutien financier (d'un montant initial pouvant atteindre 1,15 milliard de dollars) à  TotalEnergies  pou..."
9075,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,7426,1212,"(Zonebourse.com) - La  Bourse de Paris  cède entre -0,3% et -0,5% depuis la mi-séance, le CAC40 oscillant autour d'un pivot de 80.90 points, notamment pénalisée par  Airbus , qui décroche de 5,5%, alo..."
9067,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,7526,1227,"(Zonebourse.com) - La  Bourse de Paris  réduit un peu ses pertes, le CAC40 (-0,2%) repasse la barre des 8.100oints, tandis que l'E-Stoxx50 revient presque à l'équilibre (à 5.667). Le CAC reste notamme..."
9063,TOTALENERGIES,v7,ok,1,"aucune information spécifique à TotalEnergies n'est mentionnée dans l'article, hormis un fait concret (signature d'un accord) qui est neutre",6669,1092,"(Zonebourse.com) - La  Bourse de Paris  conclut cette première séance de décembre sur un repli de 0,32% à 8097 points, pénalisée par  Airbus  qui décroche de 5,8% alors que quelque 6000 appareils A320..."
7924,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",9957,1547,"CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
7921,TOTALENERGIES,v7,ok,2,"TotalEnergies a finalisé la cession de sa participation non opérée de 12,5% dans le contrat de partage de production OML118.",13638,2127,"CAC40 : des rumeurs de paix en Ukraine restaurent l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est m..."
7920,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",14502,2273,"CAC40 : l'espoir de paix en Ukraine restaure de l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est mis..."
7919,TOTALENERGIES,v7,ok,2,"TotalEnergies a finalisé la cession de sa participation non opérée de 12,5% dans le contrat de partage de production OML118 pour un montant total de 510 millions USD.",14032,2174,"CAC 40: accélère en fin de séance et franchit allègrement les 8000 points Fermeture  (Zonebourse.com) - Après avoir évolué toute la matinée autour de son point d'équilibre à 7960 points, la Bourse de ..."
7897,TOTALENERGIES,v7,ok,1,Aucun fait concret positif ou négatif spécifique à TotalEnergies n'est identifiable dans l'article.,1057,159,"(Zonebourse.com) -  TotalEnergies  annonce la démobilisation de son terminal méthanier flottant (FSRU) du Havre, mis en service en 2022 à la demande des autorités pour renforcer la sécurité d'approvis..."
7888,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,6907,1098,"(Zonebourse.com) - La  Bourse de Paris  a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est mis à accélérer brutalement à la hausse pour gagner  0,8% en quelques minu..."
7881,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,7343,1174,"(Zonebourse.com) - La  Bourse de Paris  a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est mis à accélérer brutalement à la hausse pour gagner  0,8% en quelques minu..."
7876,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,7104,1124,"(Zonebourse.com) - Après avoir évolué toute la matinée autour de son point d'équilibre à 7960 points, la  Bourse de Paris  a nettement accéléré en seconde partie de séance. Au gong final, l'indice par..."
6896,TOTALENERGIES,v7,ok,0,"TotalEnergies a été accusée de complicité de crimes de guerre, torture et disparition forcée au Mozambique",1555,230,"(Zonebourse.com) -  TotalEnergies  annonce contester catégoriquement une plainte déposée auprès du Parquet national anti-terroriste pour 'complicité de crimes de guerre' au Mozambique, jugeant infondé..."
6893,TOTALENERGIES,v7,ok,1,"TotalEnergies a rejeté fermement toutes les accusations de complicité de crimes de guerre, torture et disparitions forcées au Mozambique entre juillet et septembre 2021. Elles font suite à un article publié en septembre 2024 par le média en ligne Politico.",3279,497,"(AOF) - À la suite d’un dépôt de plainte récent au parquet national antiterroriste (Pnat) à Paris contre X et contre  TotalEnergies  pour ""complicité de crimes de guerre, torture et disparitions forcé..."
6738,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,12858,2027,"CAC 40: en léger repli, les marchés retiennent leur souffle, yeux braqués sur Nvidia Fermeture  (Zonebourse.com) - Après avoir ouvert en rouge puis rebondi au-delà des 8000 pts, la Bourse de Paris con..."
6704,TOTALENERGIES,v7,ok,2,"signature d'accords avec Conoil Producing Limited, prévoyant l'acquisition par TotalEnergies d'une participation opérée de 50% dans le bloc OPL257",1666,256,"(AOF) -  TotalEnergies  annonce la signature d’accords avec Conoil Producing Limited, prévoyant l’acquisition par TotalEnergies d’une participation opérée de 50% dans le bloc OPL257. Il est prévu auss..."
6365,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TOTALENERGIES,11038,1663,"CAC 40: débute la semaine en léger repli, le luxe sous pression Ouverture  (Zonebourse.com) - La Bourse de Paris débute la semaine sur un repli anecdotique de 0,2%, vers 8150 points, pénalisée par le ..."
6360,TOTALENERGIES,v7,ok,1,aucune phrase spécifique à TOTALENERGIES ne mentionne un fait concret positif ou négatif,11762,1772,"CAC40 : consolide dans le vide, W-Street marginalement positif Mi-séance  (Zonebourse.com) - La Bourse de Paris amplifie ses pertes et cède -0,6%, vers 8120 points, pénalisée par le recul du luxe avec..."
6357,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TOTALENERGIES,12385,1893,"CAC40 : s'alourdit dans le sillage de W-Street, tension des taux nippons Pré-clôture  (Zonebourse.com) - La Bourse de Paris amplifie ses pertes et cède -0,6%, vers 8120 points, pénalisée par le recul ..."
6356,TOTALENERGIES,v7,ok,1,Mention factuelle sans information spécifique à l'entreprise,12001,1837,"CAC 40: cède du terrain en attendant d'éventuels catalyseurs américains Fermeture  (Zonebourse.com) - La Bourse de Paris conclut cette première séance de la semaine sur un recul de 0,63% à 8119 points..."
6325,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies ne peut être identifié dans l'article,6282,975,"(Zonebourse.com) - La  Bourse de Paris  amplifie ses pertes et cède -0,6%, vers 8120 points, pénalisée par le recul du luxe et le secteur auto avec notamment -2% pour  LVMH , -1,8% pour  Kering  puis ..."
6321,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,6072,945,"(Zonebourse.com) - La  Bourse de Paris  conclut cette première séance de la semaine sur un recul de 0,63% à 8119 points, pénalisée par STMicro (-2,8%), mais aussi par l'automobile (-2,4% pour  Stellan..."
6197,TOTALENERGIES,v7,ok,1,L'article ne mentionne pas de fait concret positif ou négatif spécifique à TotalEnergies.,8134,1195,"Totalenergies: Pourquoi, malgré sa future présence à la Bourse de New York en plus de celle de Paris, Totalenergies n'aura pas de double cotation dimanche 16 novembre 2025 à 12h00  (BFM Bourse) - Le m..."
5762,TOTALENERGIES,v7,ok,2,"Seuls TotalEnergies et L'Oréal sont orientés à la hausse, avec des gains limités de respectivement 0,4% et 0,1%",11919,1897,"CAC 40: sous pression dans un contexte de prudence généralisée Ouverture  (Zonebourse.com) - Après un début de semaine en fanfare (+3,6% en 3 jours), le CAC 40 a marqué une pause hier (-0,1%) et conso..."
5732,TOTALENERGIES,v7,ok,2,engagement de 100 millions de dollars auprès de Climate Investment,1562,239,(Zonebourse.com) -  TotalEnergies  a annoncé vouloir engager 100 millions de dollars auprès de Climate Investment au bénéfice des signataires de l'OGDC (Charte pour la décarbonation de l'industrie pét...
5364,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un contrat de vente d'électricité (PPA) de 15 ans pour fournir à Google un volume total de 1,5 TWh d'électricité renouvelable certifiée provenant de la centrale solaire 'Montpelier', située dans l'État américain d'Ohio.",10624,1615,"CAC 40: prolonge son rebond malgré un agenda macro allégé Ouverture  (Zonebourse.com) - La Bourse de Paris poursuit l'ascension entamée en début de semaine (+1,3% lundi puis mardi) et s'arroge près de..."
5359,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un contrat de vente d'électricité (PPA) de 15 ans pour fournir à Google un volume total de 1,5 TWh d'électricité renouvelable certifiée provenant de la centrale solaire 'Montpelier', située dans l'État américain d'Ohio.",12016,1861,"CAC40 : record absolu à 8.280, record du Dow Jones à 48.430Pts Pré-clôture  (Zonebourse.com) - C'est une séance historique puisque le CAC40 et le CAC40 'global return' battent conjointement un record ..."
5358,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un contrat de vente d'électricité (PPA) de 15 ans pour fournir à Google un volume total de 1,5 TWh d'électricité renouvelable certifiée provenant de la centrale solaire 'Montpelier', située dans l'État américain d'Ohio.",12671,1981,"CAC40 : triple record, du CAC40, de l'E-Stoxx50 et du Dow Jones Pré-clôture  (Zonebourse.com) - C'est une séance historique puisque le CAC40 et le CAC40 'global return' battent conjointement un record..."
5357,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un contrat de vente d'électricité (PPA) de 15 ans pour fournir à Google un volume total de 1,5 TWh d'électricité renouvelable certifiée provenant de la centrale solaire 'Montpelier', située dans l'État américain de Ohio.",11842,1853,"CAC 40: poursuit sa course vers les sommets, épaulé par les banques Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la journée avec un gain de 1,04%, à 8241 points, tirée par les banques avec..."
5334,TOTALENERGIES,v7,ok,2,"TotalEnergies a signé un contrat de vente d'électricité (PPA) de 15 ans pour fournir à Google, filiale d'Alphabet, un volume total de 1,5 TWh d'électricité renouvelable certifiée provenant de la centrale solaire 'Montpelier', dans l'Ohio.",877,128,"(Zonebourse.com) -  TotalEnergies  fait part d'un contrat de vente d'électricité (PPA) de 15 ans pour fournir à Google, filiale d'Alphabet, un volume total de 1,5 TWh d'électricité renouvelable certif..."
5197,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,711,122,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.31% mardi 11 novembre 2025 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +1.32% à 8055.5098 points lors de sa dernière séance, leCA..."
5171,TOTALENERGIES,v7,ok,2,Signature d'un contrat de partage de production pour le bloc S4 avec le ministère des Ressources naturelles du Guyana,7949,1274,"CAC 40: franchit les 8150 points après une seconde séance de hausse marquée Fermeture  (Zonebourse.com) - Après avoir gagné 1,3% hier, la Bourse de Paris double la mise en ce 11 novembre, concluant la..."
5128,TOTALENERGIES,v7,ok,2,signature d'un contrat de partage de production pour le bloc S4,922,137,"(Zonebourse.com) -  TotalEnergies , opérateur avec une participation de 40%, annonce la signature d'un contrat de partage de production pour le bloc S4 avec le ministère des Ressources naturelles du G..."
4611,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,9739,1502,"Totalenergies: Après une année 2025 à oublier, Totalenergies peut-il prendre sa revanche en Bourse? dimanche  9 novembre 2025 à 07h00  (BFM Bourse) - La major pétrolière française sous-performe largem..."
4301,TOTALENERGIES,v7,ok,2,"hausse de bénéfice net ajusté, baisse du prix du pétrole et du gaz, production en hausse",3259,491,"TotalEnergies a publié des résultats du 3ème trimestre 2025  en léger repli, reflétant la baisse des prix du pétrole et du gaz malgré une production en hausse. Au troisième trimestre, le bénéfice net ..."
4177,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,9678,1545,"CAC 40: cède à nouveau du terrain après le bref répit de la veille Ouverture  (Zonebourse.com) - Après six séances consécutives de repli, la Bourse de Paris est parvenue, hier, à interrompre cette dyn..."
4174,TOTALENERGIES,v7,ok,1,Pas d'information spécifique à TotalEnergies,9132,1467,"CAC40 : perd pied depuis l'ouverture de Wall Street, retombe sous 8.000Pts Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps limité son recul autour de -0,5 à -0,6% (malgré les plongeons ..."
4173,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",9566,1531,"CAC40 : franche cassure des 8.000Pts, le Nasdaq à -1,7%, BTC -2,3% Pré-clôture  (Zonebourse.com) - La Bourse de Paris s'enfonce de -1,4 à -1,5% (jusque vers 7.950), plombé par les plongeons de Legrand..."
4172,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",10416,1691,"CAC 40: décroche sous les 8000 pts, ne résiste pas à la douche froide venue de Wall Street Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un repli de 1,36%, à 7964 points, plom..."
3778,TOTALENERGIES,v7,ok,2,TotalEnergies a signé un contrat avec Data4 pour la fourniture d'électricité renouvelable (Clean Firm Power) pour les sites de Data4 en Espagne. Ce contrat débutera en janvier 2026 pour 10 ans.,10777,1661,"CAC 40: correction marquée, l'indice s'enfonce sous les 8000 points Ouverture  (Zonebourse.com) - La Bourse de Paris décroche nettement ce matin, lâchant 1,8% à 7965 points, notamment plombée par Eden..."
3775,TOTALENERGIES,v7,ok,2,TotalEnergies a signé un contrat avec Data4 pour la fourniture d'électricité renouvelable (Clean Firm Power) pour les sites de Data4 en Espagne. Ce contrat débutera en janvier 2026 pour 10 ans.,11218,1781,"CAC40 : limite largement la casse, le Nasdaq plus résilient que prévu Pré-clôture  (Zonebourse.com) - La chute de la Bourse de Paris semble enrayée depuis le milieu de la matinée : le CAC40 a quasimen..."
3774,TOTALENERGIES,v7,ok,2,TotalEnergies a signé un contrat avec Data4 pour la fourniture d'électricité renouvelable (Clean Firm Power) pour les sites de Data4 en Espagne. Ce contrat débutera en janvier 2026 pour 10 ans. Il représentera un volume total de 610 GWh.,11776,1880,"CAC40 : 6ème repli consécutif, volumes toujours très creux Pré-clôture  (Zonebourse.com) - La chute de la Bourse de Paris semble enrayée depuis le milieu de la matinée : le CAC40 a quasiment effacé le..."
3773,TOTALENERGIES,v7,ok,2,TotalEnergies a signé un contrat avec Data4 pour la fourniture d'électricité renouvelable (Clean Firm Power) pour les sites de Data4 en Espagne. Ce contrat débutera en janvier 2026 pour 10 ans. Il représentera un volume total de 610 GWh.,11852,1892,"CAC 40: efface une partie de ses pertes mais reste nettement en rouge Fermeture  (Zonebourse.com) - Après avoir lâché jusqu'à près de 1,8% en fin de matinée (vers 7965 points), la Bourse de Paris est ..."
2825,TOTALENERGIES,v7,ok,2,"Lancement de la cotation des actions TotalEnergies à New York, permettant une liquidité accrue et une corrélation permanente du cours entre les deux places.",2912,439,"Totalenergies: Coup d'envoi le 8 décembre à la cotation des actions Totalenergies à New York jeudi 30 octobre 2025 à 17h19  (BFM Bourse) - Patrick Pouyanné, le PDG du groupe, a indiqué que la cotation..."
2784,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,11787,1824,"Wall Street vue en baisse après la Fed et la ""tech"", l'Europe attend la BCE Pré-ouverture  par Diana Mandia (Reuters) -     Wall Street est attendue en baisse et les Bourses européennes reculent jeudi..."
2780,TOTALENERGIES,v7,ok,0,"TotalEnergies a fait état jeudi matin de résultats du troisième trimestre en baisse, avec un bénéfice net ajusté en repli à 3,98 milliards de dollars, contre 4,07 milliards il y a un an",12172,1945,"CAC 40: se contracte vers 8150 pts, Stellantis sanctionnée par les investisseurs Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un repli de 0,53% à 8157 points, pénalisée par S..."
289,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,8240,1281,"CAC40 : en territoire record, nouveau plus absolu pour l'E-Stoxx50 après ADP à -32.000 aux US Pré-clôture  (Zonebourse.com) - L'heure du réveil a sonné à 14H15 sur les places européennes avec la publi..."
288,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,8880,1371,"CAC40 : record de clôture assuré sur CAC40'GR' et E-Stoxx50, W-Street stabilisé au zénith Pré-clôture  (Zonebourse.com) - La 1ère séance du 4ème trimestre franchement réjouissante en Europe, avec 2 re..."
284,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,4858,759,"Le CAC40 poursuit sur sa lancée vers 8050Pts Ouverture  (Zonebourse.com) - Après quatre séances de suite dans le vert (dont un bond de 0,9% mercredi), le CAC40 poursuit sur sa lancée, avec un gain de ..."
281,TOTALENERGIES,v7,ok,1,"Mention factuelle sans information spécifique à l'entreprise, mouvement de marché global",5624,875,"CAC40 : feu d'artifice planétaire de records absolus, taux et $ figés Pré-clôture  (Zonebourse.com) - Le CAC40 aligne une 5ème séance de hausse, avec un gain de 1,2% vers 8062, encouragé par la vigueu..."
279,TOTALENERGIES,v7,ok,1,aucune information spécifique à TotalEnergies,6887,1065,"CAC 40: franchit allégrement les 8000 points, tracté par Stellantis Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance en nette hausse avec un gain de 1,13% à 8056 points, tirée par St..."
128,TOTALENERGIES,v7,ok,1,aucun fait concret positif ou négatif spécifique à TotalEnergies,4875,765,"(Zonebourse.com) - La  Bourse de Paris  conclut la dernière séance de la semaine sur un gain de 0,97%, à 7870 points, notamment soutenue par  Bouygues  (+2,6%),  Crédit Agricole  (+2,5%) ou encore  Bn..."
117,TOTALENERGIES,v7,ok,2,"bénéfice net ajusté de 3,6 milliards de dollars",5540,795,"L'action TotalEnergies affiche une certaine stabilité malgré les turbulences du marché pétrolier. Avec un cours évoluant autour de 53 euros, le géant français de l'énergie démontre sa capacité d'adapt..."
26249,VEOLIA ENVIRON.,v7,ok,2,Résultats 2025 supérieurs aux attentes,3410,521,"Après plusieurs années de transformation marquées par l’intégration de Suez, Veolia aborde 2026 avec une dynamique opérationnelle solide. Le spécialiste mondial des services à l’environnement a publié..."
19013,VEOLIA ENVIRON.,v7,ok,1,Aucun fait concret positif ou négatif spécifique à Veolia Environnement n'est identifiable dans l'article.,4183,503,Cac 40: Quand les entreprises du CAC 40 publieront-elles leurs résultats annuels 2025? samedi 24 janvier 2026 à 12h00  (BFM Bourse) - La saison des résultats annuels débutera le mardi 27 janvier avecL...
14401,VEOLIA ENVIRON.,v7,ok,1,aucun fait concret positif ou négatif spécifique à Veolia Environnement,8825,1375,"CAC40: entre incertitudes et fêtes de fin d'année, l'attentisme s'impose à Paris Fermeture  (Zonebourse.com) - Après avoir passé la majeure partie de la matinée en légère contraction, la Bourse de Par..."
