article_id,entreprise,prompt_version,statut,note_llm,justification,longueur_caracteres,longueur_mots,texte_extrait
13351,SANOFI,v3,ok,2,Le Dupixent a été approuvé au Japon pour les enfants de 6 à 11 ans atteints d'asthme bronchique et le Wayrilz a été approuvé dans l'Union européenne comme premier inhibiteur de la BTK pour le traitement de la thrombocytopénie immunitaire.,1561,238,"(AOF) - Les bonnes nouvelles s’enchaînent pour  Sanofi  ce mardi. Avant l’ouverture, le laboratoire a annoncé que le Dupixent avait été approuvé au Japon pour les enfants de 6 à 11 ans atteints d’asth..."
13339,SANOFI,v3,ok,2,"Sanofi a annoncé que son anticorps monoclonal Dupixent avait reçu une autorisation de mise sur le marché au Japon pour le traitement de l'asthme bronchique chez les enfants âgés de 6 à 11 ans. La Commission européenne a également approuvé le Waylriz, un nouvel inhibiteur de la tyrosine kinase de Bruton comme traitement de la thrombocytopénie immunitaire chez les patients adultes réfractaires à d'autres traitements.",3721,575,"(Agefi-Dow Jones)--Les Bourses européennes ont clôturé majoritairement en hausse mardi, l'indice Stoxx Europe 600 ayant même signé un record historique grâce notamment au bond de l'action Novo Nordisk..."
13196,SANOFI,v3,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable pour SANOFI dans cet article. Les mouvements du marché sont généraux et non spécifiques à l'entreprise.,4797,715,"Europe : début d'une semaine écourtée sans enthousiasme Ouverture  (Zonebourse.com) - Les Bourses européennes entament sans enthousiasme (stabilité à Francfort, -0,3% à Milan, -0,4% à Londres et à Par..."
13147,SANOFI,v3,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable pour SANOFI dans l'article.,3735,576,(Agefi-Dow Jones)--Les Bourses européennes ont clôturé majoritairement dans le rouge lundi alors que les incertitudes géopolitiques et budgétaires ont tempéré l'appétit des investisseurs.   L'indice S...
12201,SANOFI,v3,ok,2,"Sanofi a annoncé que l'Agence européenne des médicaments (EMA) avait accordé la désignation de médicament orphelin à l'efdoralprine alfa pour l'emphysème lié au déficit en alpha-1-antitrypsine (DAAT), une affection respiratoire rare présentant un besoin médical non satisfait important.",3008,462,"(Agefi-Dow Jones)--Les Bourses européennes ont clôturé en ordre dispersé mercredi, dans un contexte marqué par la hausse des cours du pétrole, à la veille des annonces de politique monétaire de la Ban..."
12086,SANOFI,v3,ok,0,HSBC abaisse son objectif de cours à 98 euros contre 100 euros et reste à l'achat.,527,87,"Point recommandations des analystes: Sanofi, Edenred, Pluxee mardi 16 décembre 2025 à 08h49  (BFM Bourse) - Les analystes affinent leurs conseils ce mardi surSanofi,Edenredet Pluxee.  Sanofi (cours de..."
12085,SANOFI,v3,ok,1,L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Sanofi.,686,116,"Cac 40: L’indice parisien a ouvert la séance en baisse de -0.13% mardi 16 décembre 2025 à 09h00  (BFM Bourse) - Après avoir fini en hausse de +0.70% à 8124.8799 points lors de sa dernière séance, leCA..."
11882,SANOFI,v3,ok,0,L'article mentionne deux déceptions pour Sanofi dans le développement de tolebrutinib pour traiter différentes formes de sclérose en plaques. Le groupe a annoncé abandonner le développement de tolebrutinib dans la sclérose en plaque primaire progressive et l'examen des autorités sanitaires réglementaires dans l'indication pour la sclérose secondaire progressive non-récurrente est retardé.,9012,1327,"Sanofi: Abandon d'un dossier, retard pour un autre... Double déception dans la sclérose en plaques pour Sanofi, qui rechute en Bourse lundi 15 décembre 2025 à 11h25  (BFM Bourse) - Le groupe pharmaceu..."
11806,SANOFI,v3,ok,0,"Le fait concret spécifique à SANOFI est un nouveau report de la décision de la FDA concernant le tolebrutinib dans le traitement de la sclérose en plaques secondairement progressive non récurrente, ainsi que l'abandon des études sur ce médicament pour une autre forme de la maladie après l'échec d'un essai de phase 3. Il n'y a pas de fait concret positif identifiable.",3189,501,"(Agefi-Dow Jones)--Les Bourses européennes ont progressé lundi, entamant du bon pied une semaine qui sera marquée par plusieurs grands rendez-vous, dont les annonces de politique monétaire de la Banqu..."
11568,SANOFI,v3,ok,2,"Le bénéfice net des activités atteint 3,55 milliards d’euros, en hausse de près de 10 % à taux de change constants. Le chiffre d’affaires progresse de 7 % pour s’établir à 12,43 milliards d’euros, tandis que le bénéfice net par action ressort à 2,91 euros, en croissance de plus de 13 %. Ces performances se situent au-dessus des attentes du marché.",3007,452,"Le laboratoire pharmaceutique français aborde la fin d’année dans de bonnes conditions. Sanofi a publié des résultats trimestriels supérieurs aux anticipations, confirmant une trajectoire de croissanc..."
11011,SANOFI,v3,ok,1,"L'article ne contient pas de fait concret spécifique à SANOFI qui soit une bonne ou une mauvaise nouvelle. Il mentionne simplement que l'action SANOFI a augmenté de 1,2% en raison d'une amélioration générale des marchés.",4070,610,"(Agefi-Dow Jones)--Les Bourses européennes se sont appréciées jeudi, les investisseurs ayant bien digéré les annonces de la Réserve fédérale (Fed) américaine.   L'indice Stoxx Europe 600 a gagné 0,6%,..."
10967,SANOFI,v3,ok,2,"Le bénéfice net des activités atteint 3,55 milliards d’euros, en hausse de près de 10 % à taux de change constants. Le chiffre d’affaires progresse de 7 % pour s’établir à 12,43 milliards d’euros, tandis que le bénéfice net par action ressort à 2,91 euros, en croissance de plus de 13 %. Ces performances se situent au-dessus des attentes du marché.",3007,452,"Le laboratoire pharmaceutique français aborde la fin d’année dans de bonnes conditions. Sanofi a publié des résultats trimestriels supérieurs aux anticipations, confirmant une trajectoire de croissanc..."
10885,SANOFI,v3,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable pour SANOFI dans cet article.,2648,396,"Point recommandations des analystes: Airbus, Alstom, ADP, Essilorluxottica, Exosens, Métropole TV... mercredi 10 décembre 2025 à 08h51  (BFM Bourse) - Les analystes affinent leurs recommandations ce m..."
10484,SANOFI,v3,ok,0,JPMorgan passe de 'surpondérer' à 'neutre' et abaisse son objectif de cours pour Sanofi.,765,109,"Point recommandations des analystes: Sanofi, Saint-Gobain, Carrefour, Sartorius Stedim Biotech lundi  8 décembre 2025 à 08h55  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surSanofi,E..."
10481,SANOFI,v3,ok,0,"La banque américaine JPMorgan a abaissé son conseil ce lundi 8 décembre sur le groupe pharmaceutique Sanofi, passant de 'surpondérer' à 'neutre'. L'établissement note que les bons résultats attendus en 2026 sont intégrés par le marché et que les futurs résultats d'essais cliniques sont peu susceptibles de changer la perception du marché sur le titre.",8346,1222,Sanofi: Pourquoi 2026 s'annonce encore morne en Bourse pour Sanofi selon JPMorgan lundi  8 décembre 2025 à 12h14  (BFM Bourse) - La banque américaine a abaissé son conseil ce lundi 8 décembre sur le g...
7924,SANOFI,v3,ok,1,"L'article mentionne que la Commission européenne a approuvé Dupixent pour traiter l'urticaire chronique spontanée, ce qui est une bonne nouvelle pour Sanofi. Cependant, il n'y a pas de faits concrets spécifiques à Sanofi qui indiquent une amélioration ou une détérioration de sa situation financière ou opérationnelle.",9957,1547,"CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
7921,SANOFI,v3,ok,1,"L'article mentionne que la Commission européenne a approuvé Dupixent pour traiter l'urticaire chronique spontanée chez des adultes et adolescents de 12 ans et plus, ce qui est une bonne nouvelle pour Sanofi. Cependant, il n'y a pas d'autres faits concrets spécifiques à Sanofi dans l'article.",13638,2127,"CAC40 : des rumeurs de paix en Ukraine restaurent l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est m..."
7920,SANOFI,v3,ok,1,"L'article mentionne que la Commission européenne a approuvé Dupixent pour traiter l'urticaire chronique spontanée, ce qui est une bonne nouvelle pour Sanofi. Cependant, il n'y a pas de faits concrets spécifiques à Sanofi qui indiquent une amélioration ou une détérioration de ses résultats financiers ou de sa position sur le marché.",14502,2273,"CAC40 : l'espoir de paix en Ukraine restaure de l'optimisme Pré-clôture  (Zonebourse.com) - La Bourse de Paris a longtemps stagné autour du point d'équilibre (7.960), jusque vers 13H40, puis s'est mis..."
6739,SANOFI,v3,ok,1,Il n'y a pas de fait concret et spécifique identifiable concernant Sanofi dans cet article.,12632,2026,"CAC40 : rebond laborieux, les taux longs nippons battent des records Pré-clôture  (Zonebourse.com) - La Bourse de Paris a fait une brève incursion au-delà des 8.000Pts vers 16H15/16H30 (+0,4%) dans le..."
3978,SANOFI,v3,ok,1,"Le texte ne contient pas de fait concret spécifique et positif ou négatif concernant Sanofi. Il mentionne simplement que l'action Sanofi est en baisse de 1,3%.",10141,1555,"CAC 40: poursuit son repli, les investisseurs sur la défensive Ouverture  (Zonebourse.com) - Le mouvement de contraction se poursuit à Paris, où le CAC 40 cède 0,2% ce matin, vers 8050 points, et semb..."
3974,SANOFI,v3,ok,1,Il n'y a pas de fait concret et spécifique identifiable concernant Sanofi dans cet article.,12447,1970,"CAC40 : inverse la vapeur à la hausse grâce à W-Street Pré-clôture  (Zonebourse.com) - La bourse de Paris inverse la vapeur, à la faveur d'un rebond inattendu des indices US : ils étaient anticipés sa..."
3973,SANOFI,v3,ok,1,"L'article ne contient pas de faits concrets spécifiques à Sanofi qui soient positifs ou négatifs. Il mentionne simplement que l'action Sanofi est en baisse de 1,3%.",12353,1966,"CAC40 : tente d'échapper à une 7ème baisse, grâce au Nasdaq Pré-clôture  (Zonebourse.com) - La bourse de Paris va batailler pour finir dans le vert : le gain de 0,1% semble bien fragile.Le CAC40 gravi..."
2871,SANOFI,v3,ok,1,"L'article ne contient pas de fait concret spécifique positif ou négatif concernant Sanofi. Il mentionne simplement des ajustements d'objectifs de cours et de recommandations pour plusieurs entreprises, dont Sanofi.",774,114,"Point recommandations des analystes: Schneider Electric, Sanofi, BNP Paribas, STMicroelectronics lundi 27 octobre 2025 à 08h36  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi 27 octobre..."
22568,Delta Plus Group,v3,ok,1,L'article ne contient pas de fait concret positif ou négatif spécifique à Delta Plus Group.,1370,211,"(Zonebourse.com) - Sur l'exercice 2025, Delta Plus Group a vu son chiffre d'affaires reculer de 2,6%, à 389,6 millions d'euros. Au quatrième trimestre, ses revenus consolidés se sont élevés à 105,1 mi..."
4126,Delta Plus Group,v3,ok,2,"Le chiffre d'affaires consolidé de Delta Plus Group a augmenté de 3,3% au troisième trimestre 2025 par rapport à la même période en 2024. À périmètre et taux de change constants, l'activité affiche une hausse de 2%. Le groupe confirme son objectif pour 2025 d'un retrait limité de son chiffre d'affaires à périmètre et taux de change constants.",1765,273,"(AOF) - Au troisième trimestre 2025, Delta Plus Group renoue avec la croissance et réalise un chiffre d'affaires consolidé de 96,7 millions d'euros, soit une hausse de 3,3% par rapport à la même pério..."
27234,CAPGEMINI,v3,ok,1,"L'article mentionne que Capgemini a signé un accord en vue d'acquérir Piterion, un acteur indépendant en Product Lifecycle Management (PLM) et en Manufacturing Operations Management (MOM). Cependant, il n'y a pas de fait concret spécifique qui indique une amélioration ou une détérioration pour CAPGEMINI.",9153,1389,"Plongeon des marchés en Europe, le pétrole bondit sous la pression géopolitique Ouverture  (Zonebourse.com) - Le conflit entre les Etats-Unis et l'Iran entre dans son dixième jour. Ce lundi, l'incerti..."
26709,CAPGEMINI,v3,ok,1,L'article ne contient pas de fait concret spécifique à Capgemini.,680,114,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.47% vendredi 6 mars 2026 à 09900  (BFM Bourse) - Après avoir fini en baisse de -1.49% à 8045.7998 points lors de sa dernière séance, leCAC ..."
26517,CAPGEMINI,v3,ok,1,"Il n'y a pas de fait concret positif ou négatif spécifique à Capgemini dans cet article. La seule mention de Capgemini indique que son cours est en hausse de 0,63%, mais cela ne suffit pas pour classer l'article comme positif selon les règles strictes données.",5906,908,L'Europe boursière plongée dans le rouge sur fond de guerre régionale au Moyen-Orient Mi-séance  (Zonebourse.com) - Début de semaine particulièrement nerveux pour les marchés boursiers européens en ce...
26515,CAPGEMINI,v3,ok,1,"Seule Capgemini parvient à tirer son épingle du jeu avec une hausse de 2,8%.",10217,1586,L'Europe boursière pliée par des vents contraires en provenance du Moyen-Orient Fermeture  (Zonebourse.com) - Les turbulences consécutives au conflit au Moyen-Orient n'en finissent pas d'agiter les ma...
24667,CAPGEMINI,v3,ok,1,"L'article mentionne une baisse de la cible de Capgemini par Berenberg, mais il n'y a pas de fait concret positif ou négatif spécifique pour l'entreprise.",742,107,"Point recommandations: Capgemini, Pernod Ricard, Orange, Icade lundi 23 février 2026 à 08h54  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi ce 23 février surCapgemini,Pernod Ricard,Ora..."
23363,CAPGEMINI,v3,ok,0,Deutsche Bank abaisse sa cible à 140 euros contre 170 euros pour Capgemini.,549,84,"Point recommandations des analystes: Legrand, Capgemini, Michelin lundi 16 février 2026 à 08h50  (BFM Bourse) - Les analystes affinent leurs conseils surLegrand,Capgemini,Michelin.  Legrand (cours de ..."
23362,CAPGEMINI,v3,ok,2,Capgemini a augmenté son BPA normalisé de 6% en 2025.,683,114,"Cac 40: L’indice parisien a ouvert la séance en hausse de +0.13% lundi 16 février 2026 à 09h00  (BFM Bourse) - Après avoir fini en baisse de -0.35% à 8311.7402 points lors de sa dernière séance, leCAC..."
22798,CAPGEMINI,v3,ok,2,"Capgemini a connu une excellente fin d'année et livré des perspectives solides, avec une croissance hors effets de changes de 10,6% sur les trois derniers mois de 2025. La société anticipe également une croissance hors effets de changes de 6,5% à 8,5% pour 2026.",4899,755,"Capgemini: Grâce à une fin d'année en trombe, Capgemini reprend 4% en Bourse et apaise (un peu) les craintes sur l'IA vendredi 13 février 2026 à 16h42  (BFM Bourse) - L'entreprise de services numériqu..."
22736,CAPGEMINI,v3,ok,2,"Le groupe de services numériques Capgemini a indiqué prévoir pour 2026 un taux de marge opérationnelle de 13,6% à 13,8%, après avoir publié des résultats globalement conformes à ses objectifs et aux attentes des analystes au titre de 2025.",4557,711,"(Agefi-Dow Jones)--Les Bourses européennes ont terminé dans le désordre vendredi, une séance marquée par de nombreux résultats d'entreprises et le ralentissement de l'inflation aux Etats-Unis.   A la ..."
22706,CAPGEMINI,v3,ok,2,"Le groupe Capgemini a enregistré un chiffre d'affaires de 22,47 milliards d'euros, en hausse de 1,7 % en données publiées et de 3,4 % à taux de change constants, dépassant le haut de sa fourchette d’objectifs relevée à l’automne.",3729,573,"Le groupe français de services numériques a dévoilé des résultats 2025 contrastés, marqués par une légère progression de l’activité mais un recul de la rentabilité opérationnelle. Capgemini a enregist..."
22595,CAPGEMINI,v3,ok,1,Il n'y a pas de fait concret spécifique et positif ou négatif concernant Capgemini dans cet article. Il y a simplement une mention du mouvement du marché en général.,9836,1573,"Du vert attendu en Europe avant une séance de transition Pré-ouverture  (Zonebourse.com) - Les principales Bourses européennes sont attendues en hausse jeudi jeudi à l'ouverture, les esprits étant dom..."
21474,CAPGEMINI,v3,ok,1,L'article ne contient pas de fait concret spécifique à Capgemini.,12408,1928,"Le CAC 40 rebondit frôlant les 8 300 points, le naufrage de Stellantis Fermeture  (Zonebourse.com) - Au lendemain de la décision de la BCE, les Bourses européennes ont clôturé la dernière séance de la..."
21442,CAPGEMINI,v3,ok,1,L'article ne contient pas de fait concret spécifique à Capgemini.,3662,503,"(Agefi-Dow Jones)--Les investisseurs se montreront attentifs la semaine prochaine à une nouvelle salve de résultats d'entreprises des deux côtés de l'Atlantique, ainsi qu'aux chiffres américains de l'..."
21441,CAPGEMINI,v3,ok,1,L'article ne contient pas de fait concret spécifique à Capgemini.,6276,987,"(Zonebourse.com) - Au lendemain de la décision de la BCE, les Bourses européennes ont clôturé la dernière séance de la semaine dans le vert. Ils ont progressé dans un contexte de craintes grandissante..."
21439,CAPGEMINI,v3,ok,2,"Capgemini a annoncé l'extension de son partenariat stratégique avec Google Cloud, ce qui permettra à Capgemini d'accompagner ses clients dans l'adoption des technologies d'IA de pointe de Google Cloud. Ce fait concret est une bonne nouvelle pour Capgemini.",1087,153,"(Zonebourse.com) -  CapGemini  a annoncé l'extension de son partenariat stratégique avec Google Cloud. Dans ce cadre, Capgemini accompagnera ses clients dans l'adoption des technologies d'IA de pointe..."
21432,CAPGEMINI,v3,ok,2,Le groupe de services numériques CapGemini a annoncé le renforcement de son partenariat stratégique avec Google Cloud afin de fournir des solutions cloud souveraines sécurisées de bout en bout.,1106,156,(Agefi-Dow Jones)--Le groupe de services numériques  CapGemini  a annoncé vendredi soir le renforcement de son partenariat stratégique avec Google Cloud afin de fournir des solutions cloud souveraines...
20923,CAPGEMINI,v3,ok,0,"L'article mentionne une baisse de 9,2% pour Capgemini suite à l'annonce d'un nouvel outil d'IA d'Anthropic.",3529,521,"Capgemini: À cause d'un nouvel outil d'IA d'Anthropic, Capgemini et Publicis ont plongé de 9% en Bourse et Teleperformance a chuté de près de 6% mardi  3 février 2026 à 18h36  (BFM Bourse) - La start-..."
20716,CAPGEMINI,v3,ok,1,"L'article mentionne que Capgemini se reprend et gagne 1,50% après avoir annoncé son intention de céder CGS, sa filiale qui dispose d'un contrat avec l'ICE, la police de l'immigration américaine. Cependant, il n'y a pas de faits concrets positifs ou négatifs spécifiques à Capgemini dans l'article.",6828,1099,Plus de peur que de mal pour les indices européens Ouverture  (Zonebourse.com) - Les places européennes se rapprochent de leur point d'équilibre en milieu de matinée et parviennent à limiter les dégât...
20677,CAPGEMINI,v3,ok,1,"L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Capgemini. Il mentionne simplement une hausse de 2,4% de l'action CapGemini sans donner plus de détails sur les raisons de cette hausse.",3483,541,"(Agefi-Dow Jones)--Après une première partie de séance hésitante, les Bourses européennes ont finalement pris le chemin de la hausse lundi, alors que les investisseurs ont gardé un oeil sur les cours ..."
20471,CAPGEMINI,v3,ok,0,"Le groupe français Capgemini a décidé de se séparer de sa filiale travaillant pour la police américaine de l’immigration, l’ICE, après la révélation de contrats portant sur des outils d’identification et de localisation de personnes étrangères.",3812,549,"Le groupe français Capgemini a décidé de se séparer de sa filiale travaillant pour la police américaine de l’immigration, l’ICE, après la révélation de contrats portant sur des outils d’identification..."
19581,CAPGEMINI,v3,ok,0,"Le contrat avec ICE a suscité des critiques et un risque réputationnel pour Capgemini, ce qui est une mauvaise nouvelle.",7257,1076,"Capgemini: Un contrat de Capgemini avec la très décriée police américaine de l'immigration (ICE) provoque l'émoi, l'action recule de plus de 2% mardi 27 janvier 2026 à 15h15  (BFM Bourse) - L'entrepri..."
18643,CAPGEMINI,v3,ok,1,"La recommandation pour Capgemini est 'conserver', ce qui est considéré comme une note neutre selon les règles spécifiées.",654,92,"Point recommandations des analystes: Capgemini, Aperam, Edenred, Arcelormittal jeudi 22 janvier 2026 à 09h21  (BFM Bourse) - Les analystes affinent leurs recommandations surCapgemini,Aperam,Edenred,Ar..."
18240,CAPGEMINI,v3,ok,0,"Capgemini se replie de près de 3% en revanche. Dans un communiqué destiné à l'AFP, l'entreprise de services du numérique a indiqué envisager jusqu'à 2400 suppressions de postes via des reclassements et des départs volontaires. Cette décision doit permettre de faire face au ralentissement de l'activité en France.",7421,1165,"Trump ravive les tensions, les marchés européens fléchissent Mi-séance  (Zonebourse.com) - Les marchés européens continuent de nettement reculer dans un contexte géopolitique très pesant et face aux m..."
18239,CAPGEMINI,v3,ok,1,"L'article mentionne que Capgemini a fini en queue de peloton avec une baisse de 2,77% mais il n'y a pas de fait concret spécifique à l'entreprise qui soit une mauvaise nouvelle.",6654,1068,L'Europe boursière à l'épreuve des nouvelles menaces douanières de Donald Trump Fermeture  (Zonebourse.com) - Les places financières du Vieux Continent ont clôturé dans le rouge avec le bras de fer en...
16782,CAPGEMINI,v3,ok,0,Morgan Stanley abaisse son conseil à 'sous-pondérer' contre 'pondération en ligne' précédemment.,1112,152,"Point recommandations des analystes: Capgemini, Kering, Publicis, Pernod Ricard, Scor, Legrand lundi 12 janvier 2026 à 09h41  (BFM Bourse) - Les analystes affinent leurs conseils ce lundi surCapgemini..."
16780,CAPGEMINI,v3,ok,0,"La banque américaine Morgan Stanley a dégradé son conseil à 'sous-pondération', équivalent de vendre, pour Capgemini. Elle a également réduit son objectif de cours à 142 euros contre 145 euros précédemment.",4547,680,"Capgemini: Alors que l'IA risque de transformer son secteur en ""piège à valeur"", Capgemini a de bonnes chances de rester à quai en Bourse cette année selon Morgan Stanley lundi 12 janvier 2026 à 11h43..."
16757,CAPGEMINI,v3,ok,0,"Capgemini recule ainsi de 4,08% à 121,80 euros et affiche la plus forte baisse de l'indice phare parisien.",5632,860,"Menaces sur la Fed, ruée vers l'or Ouverture  (Zonebourse.com) - Les marchés actions européens démarrent cette deuxième semaine complète de janvier sous le signe de la nervosité dans un contexte géopo..."
16756,CAPGEMINI,v3,ok,0,"Les valeurs des services informatiques sont sous pression dans le sillage d'une note défavorable de Morgan Stanley, qui a dégradé plusieurs sociétés du secteur, à l'image de Capgemini qui recule de 4% à Paris.",4833,762,"Un début de semaine dans la prudence à Paris Mi-séance  (Zonebourse.com) - La semaine commence dans la prudence à la Bourse de Paris, alors que l'administration Trump menace d'engager des poursuites p..."
16754,CAPGEMINI,v3,ok,0,"Capgemini est mentionné en baisse de 4,2% après une dégradation de Morgan Stanley.",8263,1306,"Record en séance, hésitations en clôture à la Bourse de Paris Fermeture  (Zonebourse.com) - Après avoir passé la matinée en territoire négatif, la Bourse de Paris a repris quelques couleurs en début d..."
15698,CAPGEMINI,v3,ok,1,"L'article mentionne une baisse du cours de l'action Capgemini de 2,9% mais ne fournit pas de faits concrets spécifiques à l'entreprise qui expliqueraient cette baisse.",6977,1076,"CAC40: cède du terrain, Trump ravive les tensions géopolitiques Ouverture  (Zonebourse.com) - La Bourse de Paris est en léger repli ce matin, vers 8165 points (-0,5%), pénalisée par Legrand (-3,3%), D..."
15696,CAPGEMINI,v3,ok,1,Aucun fait concret positif ou négatif identifiable pour Capgemini dans cet article.,11423,1787,"CAC40 : gain modéré, nouveaux records sur indices US, DAX, E-Stoxx, Nikkei Pré-clôture  (Zonebourse.com) - La Bourse de Paris a de nouveau sous-performé les autres places européennes et notamment asia..."
15695,CAPGEMINI,v3,ok,1,Le texte ne contient pas de fait concret spécifique à Capgemini.,11740,1844,"CAC40 : tutoie ses sommets, dépasse W-Street et l'E-Stoxx50 Pré-clôture  (Zonebourse.com) - La Bourse de Paris va finir en beauté ( 0,5% à 8.250) une séance qui avait commencé en demi-teinte (sous-per..."
15497,CAPGEMINI,v3,ok,1,"L'article annonce la nomination de Mme Lila Tretikov en qualité de nouvel administrateur de Capgemini SE, mais il n'y a pas de fait concret spécifique et spécifique à CapGemini qui soit une bonne ou une mauvaise nouvelle.",1155,170,"(Zonebourse.com) - Le Conseil d'Administration de  CapGemini  SE, réuni le 5 janvier 2026, a pris acte de la démission de Mme Megan Clarken de son mandat d'administrateur et a décidé de coopter Mme Li..."
15488,CAPGEMINI,v3,ok,1,"L'article annonce simplement la cooptation de Lila Tretikov en tant qu'administratrice suite à la démission de Megan Clarken, sans fournir de faits concrets positifs ou négatifs spécifiques à Capgemini.",693,96,"(Agefi-Dow Jones)--Le groupe de services numériques  CapGemini  a annoncé lundi la cooptation de Lila Tretikov en tant qu'administratrice, suite à la démission de Megan Clarken de son mandat.   Lila T..."
11078,CAPGEMINI,v3,ok,2,"Le titre Capgemini a regagné 27% en deux mois, et Citi estime que la reprise progressive est en cours pour l'entreprise. De plus, un intermédiaire financier juge que l'action Capgemini peut bénéficier d'un positionnement d'investisseurs sur une reprise de la tech européenne.",4024,589,"Capgemini: Alors que son action rebondit de 27% en deux mois, la reprise de Capgemini prend pied, juge Citi jeudi 11 décembre 2025 à 17h42  (BFM Bourse) - La banque américaine voit la confiance des in..."
11043,CAPGEMINI,v3,ok,1,"Il n'y a pas de fait concret positif ou négatif identifiable pour Capgemini dans cet article. La mention de Capgemini est simplement incluse dans une liste de valeurs en hausse, sans plus de détails.",9881,1574,"CAC40 : leader en Europe, W-Street plombé par Oracle Mi-séance  (Zonebourse.com) - La Bourse de Paris s'impose comme leader parmi les places européennes au lendemain de la décision de la Réserve fédér..."
11041,CAPGEMINI,v3,ok,1,"La phrase 'CapGemini avec 4,5%' indique une hausse du cours de l'action de Capgemini. Cependant, il n'y a pas de fait concret spécifique mentionné dans l'article qui explique cette hausse.",10966,1758,"CAC40 : domine en Europe, W-Street à 2 vitesses Pré-clôture  (Zonebourse.com) - Le ""fait du jour"", ce sera probablement le record, voir le doublé ""intraday/clôture"" du Dow Jones : le record absolu est..."
9743,CAPGEMINI,v3,ok,1,L'article ne contient pas de fait concret spécifique et positif ou négatif concernant Capgemini. Il mentionne simplement que JPMorgan a repris le suivi de la valeur avec une recommandation à 'neutre' et un objectif de cours à 155 euros.,1458,212,"Point recommandations des analystes: Airbus, LVMH, Schneider Electric, Société Générale, Hermès, Kering, Pernod Ricard, Capgemini, Dassault Systèmes, Gecina jeudi  4 décembre 2025 à 09h09  (BFM Bourse..."
9700,CAPGEMINI,v3,ok,1,"L'article mentionne que Capgemini a augmenté de 4,2% en bourse, mais il n'y a pas de fait concret spécifique à Capgemini qui soit une bonne ou une mauvaise nouvelle.",9758,1507,"CAC 40: stimulé par le rebond des constructeurs auto pendant que Wall Street piétine Fermeture  (Zonebourse.com) - La Bourse de Paris conclut la séance sur un gain de 0,43% à 8122 points, tractée par ..."
9034,CAPGEMINI,v3,ok,2,"Le troisième trimestre de Capgemini est meilleur qu'attendu, avec un chiffre d'affaires de 5,39 milliards d'euros en hausse de 2,9% à taux de change constants. Le groupe relève ses prévisions pour 2025 et vise désormais une croissance comprise entre 2% et 2,5% sur l'ensemble de l'exercice.",3370,494,"Le géant français du conseil et des services numériques retrouve des couleurs. Après un  troisième trimestre meilleur qu’attendu,  Capgemini relève ses prévisions pour 2025, confirmant sa capacité à n..."
8322,CAPGEMINI,v3,ok,1,"Le texte mentionne que Capgemini est en hausse de 1,1% mais il n'y a pas de fait concret spécifique à l'entreprise qui soit une bonne ou une mauvaise nouvelle.",7863,1245,"CAC 40: en léger repli avant Thanksgiving, freiné par Kering et Hermès Ouverture  (Zonebourse.com) - La Bourse de Paris évolue en léger repli, vers 8085 points, aidée par Pernod Ricard (+1,4%) et Capg..."
8277,CAPGEMINI,v3,ok,2,"Le douzième plan d'actionnariat salarié de Capgemini a rencontré un fort succès, avec une augmentation de capital représentant 1,6% du capital social du groupe. Cette opération contribuera à maintenir l'actionnariat salarié de Capgemini autour de 8% du capital.",1690,262,"(AOF) -  CapGemini  a annoncé que son douzième plan d’actionnariat salarié a rencontré un fort succès. L’ augmentation de capital  qui en résulte représente 1,6% du capital social du groupe et contrib..."
8276,CAPGEMINI,v3,ok,2,"Le douzième plan d'actionnariat salarié de Capgemini a connu un fort succès, franchissant pour la première fois le seuil de 100 000 participants actifs dans 36 pays. Cette opération représente 1,6% du capital social et vise à maintenir l'actionnariat salarié autour de 8%. Le plan ne générera aucune dilution.",1090,177,"(Zonebourse.com) -  CapGemini  annonce le fort succès de son douzième plan d'actionnariat salarié, qui franchit pour la première fois le seuil de 100 000 participants actifs dans 36 pays. Aiman Ezzat,..."
7924,CAPGEMINI,v3,ok,1,Il n'y a pas de fait concret positif ou négatif identifiable pour CAPGEMINI dans cet article.,9957,1547,"CAC 40: à l'équilibre, les investisseurs suspendus aux chiffres US Ouverture  (Zonebourse.com) - La Bourse de Paris évolue à l'équilibre ce matin, autour des 7960 points alors que les valeurs de défen..."
